sales_id,book_id,store_id,time_id,sales_amount,quantity
8380,5628,825,3151,4158,1800
8381,5603,825,3192,211.2,80
8382,5620,805,3852,1742.4,660
8383,5597,809,3886,3273.6,1240
8384,5588,804,2232,2217.6,840
8385,5625,814,3080,2376,900
8386,5574,802,3192,4118.4,1560
8387,5585,799,3395,673.2,340
8388,5587,827,2484,3880.8,1960
8389,5608,830,3990,1848,1120
8390,5619,800,3504,5167.8,1740
8391,5633,799,3229,2217.6,1120
8392,5570,811,2407,6355.8,2140
8393,5578,815,3059,2217.6,840
8394,5571,824,3991,1372.8,520
8395,5563,811,3837,785.4,340
8396,5577,816,2818,3333,2020
8397,5582,821,2798,3445.2,1740
8398,5608,814,3111,2534.4,960
8399,5572,817,2758,2032.8,880
8400,5574,814,3832,4382.4,1660
8401,5587,825,3755,1148.4,580
8402,5613,830,3430,369.6,140
8403,5607,830,2899,2811.6,1420
8404,5620,811,3331,3418.8,1480
8405,5556,799,3749,1247.4,540
8406,5611,822,2461,4039.2,2040
8407,5629,827,3278,2310,1000
8408,5578,803,2518,4158,1800
8409,5565,824,3479,528,200
8410,5552,798,2637,1293.6,560
8411,5603,827,3126,1914,1160
8412,5569,818,3764,3484.8,1760
8413,5611,826,2731,6890.4,2320
8414,5581,816,3608,950.4,480
8415,5614,812,2661,1452,880
8416,5602,820,2871,1900.8,960
8417,5632,824,3454,2455.2,1240
8418,5572,830,3310,3511.2,1520
8419,5602,823,2848,1960.2,660
8420,5594,828,3299,3326.4,1260
8421,5579,828,2029,6072,2300
8422,5582,830,3727,1108.8,420
8423,5617,818,2864,2508,1520
8424,5627,804,3758,3207.6,1080
8425,5566,799,2009,4633.2,2340
8426,5553,825,2170,4963.2,1880
8427,5602,811,3651,1782,600
8428,5624,821,3446,4857.6,1840
8429,5620,817,3297,5167.8,1740
8430,5607,814,2242,950.4,320
8431,5628,821,3580,3135,1900
8432,5599,814,2606,759,460
8433,5593,818,2920,3795,2300
8434,5601,806,2086,4481.4,1940
8435,5634,806,2824,4276.8,1440
8436,5585,799,2567,1894.2,820
8437,5562,811,2385,1663.2,560
8438,5626,804,2324,4514.4,2280
8439,5575,823,2997,369.6,160
8440,5569,808,3556,4316.4,2180
8441,5550,821,3787,5174.4,2240
8442,5577,824,2326,4204.2,1820
8443,5608,822,2866,2534.4,960
8444,5551,822,2208,231,140
8445,5606,817,3707,877.8,380
8446,5615,828,3388,5808,2200
8447,5628,819,3656,514.8,260
8448,5595,830,3563,1069.2,540
8449,5593,812,2856,2937,1780
8450,5566,830,2154,759,460
8451,5580,808,3995,2541,1100
8452,5584,802,3947,1221,740
8453,5600,818,3312,3326.4,1260
8454,5594,820,2801,1320,500
8455,5588,811,2600,858,520
8456,5567,807,2347,3379.2,1280
8457,5578,812,2781,6177.6,2340
8458,5606,818,3117,4620,2000
8459,5580,809,2465,2745.6,1040
8460,5587,824,3425,6474.6,2180
8461,5598,818,2937,712.8,360
8462,5591,825,3236,3201,1940
8463,5603,798,3895,3141.6,1360
8464,5569,824,2029,3682.8,1860
8465,5577,830,3342,1425.6,480
8466,5565,822,2944,2178,1100
8467,5570,800,3999,3801.6,1280
8468,5583,816,3845,1386,840
8469,5566,808,3525,5227.2,1760
8470,5625,822,3859,3920.4,1320
8471,5624,803,2756,3234,1400
8472,5588,818,2942,2125.2,920
8473,5616,807,3095,4633.2,2340
8474,5601,829,3287,4250.4,1840
8475,5614,800,3744,6712.2,2260
8476,5617,819,2670,1980,1000
8477,5603,816,3140,3128.4,1580
8478,5558,822,2496,1650,1000
8479,5624,821,2771,1742.4,660
8480,5592,823,2314,231,100
8481,5628,819,2199,3854.4,1460
8482,5569,819,3734,752.4,380
8483,5592,830,3235,316.8,120
8484,5627,802,2342,2336.4,1180
8485,5590,812,2841,1900.8,640
8486,5556,820,3057,1584,960
8487,5556,810,2160,3049.2,1540
8488,5570,801,3017,5913.6,2240
8489,5625,824,3596,1016.4,440
8490,5573,818,3361,4527.6,1960
8491,5630,805,2078,772.2,260
8492,5602,804,2055,1947,1180
8493,5616,826,3466,3088.8,1040
8494,5632,802,3315,4118.4,1560
8495,5567,798,2529,2415.6,1220
8496,5553,801,2932,4633.2,1560
8497,5604,802,3787,1953.6,740
8498,5574,803,3059,2376,1440
8499,5579,827,3865,990,600
8500,5563,812,3103,1960.2,660
8501,5618,806,2907,6890.4,2320
8502,5553,813,3810,4692.6,1580
8503,5588,826,2591,1544.4,780
8504,5597,827,2976,2732.4,1380
8505,5581,799,2051,4811.4,1620
8506,5588,807,2328,1782,600
8507,5559,821,2965,4224,1600
8508,5561,809,3722,3300,2000
8509,5578,823,3092,2013,1220
8510,5623,819,3865,2376,800
8511,5588,802,3249,1848,800
8512,5621,827,2482,4389,1900
8513,5564,830,2096,316.8,120
8514,5578,802,3170,4336.2,1460
8515,5616,804,3368,4474.8,2260
8516,5565,802,3110,1155,700
8517,5610,821,2182,5544,2100
8518,5577,807,3690,6474.6,2180
8519,5565,820,3906,6652.8,2240
8520,5596,825,3596,237.6,120
8521,5601,799,3970,1821.6,920
8522,5564,801,2716,6124.8,2320
8523,5585,829,2766,4646.4,1760
8524,5566,805,2097,2481.6,940
8525,5597,814,2603,132,80
8526,5570,830,3402,3564,1800
8527,5623,827,3695,1161.6,440
8528,5581,800,3023,5227.2,1760
8529,5570,811,2853,165,100
8530,5583,812,3134,4204.2,1820
8531,5580,815,3019,3062.4,1160
8532,5590,798,2403,1749,1060
8533,5551,807,2909,1617,700
8534,5569,809,2029,1306.8,660
8535,5586,829,2897,4481.4,1940
8536,5600,825,2446,3432,2080
8537,5622,798,2042,4158,1800
8538,5567,805,2798,4857.6,1840
8539,5554,826,2959,2864.4,1240
8540,5559,810,3579,4646.4,1760
8541,5614,802,3359,297,180
8542,5609,804,3536,831.6,420
8543,5565,805,3035,2534.4,1280
8544,5631,799,3586,211.2,80
8545,5574,812,2387,752.4,380
8546,5610,808,2759,429,260
8547,5621,802,2444,3597,2180
8548,5596,825,3446,1320,800
8549,5632,802,2142,4111.8,1780
8550,5602,819,2464,1801.8,780
8551,5575,804,3348,2138.4,720
8552,5598,799,3024,1247.4,420
8553,5614,809,3683,3696,1400
8554,5571,809,3061,3597,2180
8555,5589,816,3274,3531,2140
8556,5580,830,2107,712.8,360
8557,5619,828,2015,2725.8,1180
8558,5622,811,2474,4870.8,1640
8559,5602,801,2418,462,200
8560,5631,817,2867,3999.6,2020
8561,5604,819,2923,4527.6,1960
8562,5587,810,3052,2277,1380
8563,5559,822,2795,4758.6,2060
8564,5585,827,3230,158.4,80
8565,5588,810,3773,5860.8,2220
8566,5553,810,2650,3148.2,1060
8567,5606,809,2637,2653.2,1340
8568,5587,830,2421,2534.4,960
8569,5592,812,2635,1570.8,680
8570,5551,806,3933,3418.8,1480
8571,5633,822,2004,2851.2,1440
8572,5597,800,3734,4527.6,1960
8573,5625,809,2080,1069.2,540
8574,5584,825,3510,1894.2,820
8575,5565,820,2520,3564,1800
8576,5630,800,3569,5808,2200
8577,5630,829,2788,132,80
8578,5559,805,3974,277.2,140
8579,5614,802,3501,1782,600
8580,5557,803,2286,3135,1900
8581,5618,809,3297,1524.6,660
8582,5598,819,3414,1425.6,720
8583,5611,801,2736,1504.8,760
8584,5634,821,3839,2745.6,1040
8585,5590,813,3684,1128.6,380
8586,5575,824,2343,633.6,320
8587,5597,803,3553,1339.8,580
8588,5554,803,3227,3682.8,1240
8589,5550,812,2058,3234,1960
8590,5622,826,2287,2455.2,1240
8591,5569,825,3159,2019.6,1020
8592,5559,817,2401,2904,1100
8593,5553,820,3351,3795,2300
8594,5632,803,3922,2494.8,1080
8595,5551,820,2320,5227.2,1980
8596,5565,823,2177,3128.4,1580
8597,5594,807,2287,1425.6,720
8598,5598,819,2462,1003.2,380
8599,5594,813,3985,2435.4,820
8600,5625,819,3270,1425.6,480
8601,5600,799,3266,1544.4,780
8602,5608,829,3880,1267.2,480
8603,5574,812,3583,1089,660
8604,5593,822,2891,3498,2120
8605,5587,807,3432,1821.6,920
8606,5551,799,2220,6177.6,2340
8607,5573,804,2779,3828,2320
8608,5595,807,2227,4158,1800
8609,5571,806,2191,1306.8,660
8610,5568,801,2216,2910.6,980
8611,5620,810,2311,5405.4,1820
8612,5587,829,3111,2534.4,1280
8613,5619,816,2746,4356,2200
8614,5559,820,2285,3696,2240
8615,5567,830,2676,1900.8,640
8616,5550,814,3336,924,400
8617,5560,828,2219,4666.2,2020
8618,5566,800,2412,5227.2,1980
8619,5592,822,2930,6474.6,2180
8620,5583,798,3486,3854.4,1460
8621,5627,818,2310,528,320
8622,5601,813,2860,4811.4,1620
8623,5598,803,3206,2448.6,1060
8624,5550,828,3343,1848,800
8625,5602,830,3373,2613.6,1320
8626,5571,815,3077,3049.2,1540
8627,5613,801,3721,2435.4,820
8628,5606,805,3672,6177.6,2340
8629,5600,820,2178,330,200
8630,5596,816,3167,1062.6,460
8631,5588,811,2564,3432,2080
8632,5616,812,3528,673.2,340
8633,5622,812,2820,4012.8,1520
8634,5609,817,3093,1320,800
8635,5593,808,2898,1617,980
8636,5566,830,3749,2244,1360
8637,5631,825,2733,5438.4,2060
8638,5602,804,2850,3795,2300
8639,5625,820,3406,1003.2,380
8640,5550,825,3691,356.4,120
8641,5558,820,2847,4897.2,2120
8642,5596,810,3761,1702.8,860
8643,5590,815,3172,4593.6,1740
8644,5563,821,2839,4019.4,1740
8645,5617,825,2917,4474.8,2260
8646,5579,819,3399,429,260
8647,5574,827,2917,2930.4,1480
8648,5571,821,3291,2310,1000
8649,5595,817,2890,2956.8,1280
8650,5579,808,3134,653.4,220
8651,5585,826,3514,1900.8,640
8652,5576,803,3934,277.2,120
8653,5623,807,2686,1795.2,680
8654,5605,826,2199,508.2,220
8655,5575,817,3094,554.4,280
8656,5565,809,3246,1372.8,520
8657,5582,827,3210,3267,1980
8658,5562,800,2746,1900.8,720
8659,5600,823,2742,3603.6,1560
8660,5570,816,2045,2587.2,980
8661,5594,825,2798,231,140
8662,5605,813,2342,5332.8,2020
8663,5632,803,3044,5755.2,2180
8664,5553,816,3479,7009.2,2360
8665,5621,820,3357,2409,1460
8666,5571,821,2254,5999.4,2020
8667,5590,806,2649,3504.6,1180
8668,5556,810,2110,184.8,80
8669,5580,808,2790,5438.4,2060
8670,5576,812,2556,4158,1400
8671,5634,798,3056,3682.8,1860
8672,5564,816,2286,2310,1000
8673,5588,818,2981,5880.6,1980
8674,5576,798,2384,4158,1800
8675,5611,823,3059,4389,1900
8676,5550,800,2031,2217.6,960
8677,5634,818,2088,3418.8,1480
8678,5573,806,3800,4646.4,1760
8679,5574,825,2052,369.6,160
8680,5634,815,3971,6177.6,2340
8681,5591,818,2728,4712.4,2380
8682,5623,816,3612,1636.8,620
8683,5615,816,2500,5405.4,2340
8684,5580,806,2720,2448.6,1060
8685,5634,830,3490,1663.2,840
8686,5599,798,2697,950.4,360
8687,5588,802,2439,950.4,360
8688,5582,807,2791,237.6,120
8689,5626,818,3692,1089,660
8690,5598,817,2022,2574,1560
8691,5589,804,3015,1570.8,680
8692,5597,830,3111,792,400
8693,5570,801,3546,3135,1900
8694,5570,809,2748,858,520
8695,5588,801,2286,4276.8,1440
8696,5627,799,2087,1722.6,580
8697,5617,810,2292,5596.8,2120
8698,5629,825,3773,1617,980
8699,5561,828,3380,3465,1500
8700,5594,799,2681,316.8,120
8701,5609,803,2456,3663,2220
8702,5613,801,3950,627,380
8703,5607,818,3725,6058.8,2040
8704,5555,816,3348,528,320
8705,5614,819,3455,759,460
8706,5610,801,3332,1069.2,540
8707,5617,815,2487,3748.8,1420
8708,5626,824,3856,3742.2,1260
8709,5597,808,3521,2772,1400
8710,5562,815,3836,3504.6,1180
8711,5619,822,2108,231,100
8712,5618,803,3366,3920.4,1320
8713,5620,824,2762,3696,2240
8714,5552,812,2568,2164.8,820
8715,5579,822,2551,3729,2260
8716,5615,800,3826,1940.4,980
8717,5556,804,2687,910.8,460
8718,5633,819,2294,2679.6,1160
8719,5578,817,3722,1108.8,560
8720,5567,824,3711,1267.2,480
8721,5622,803,3966,6118.2,2060
8722,5580,828,2391,3729,2260
8723,5613,817,3621,356.4,120
8724,5563,822,2674,2006.4,760
8725,5604,808,3462,2574,1560
8726,5593,811,3115,2178,1320
8727,5609,799,3046,1425.6,720
8728,5610,801,2150,6237,2100
8729,5561,806,3560,4752,1600
8730,5625,822,2998,3630,2200
8731,5613,810,3798,6949.8,2340
8732,5585,825,3980,2613.6,880
8733,5550,811,3986,369.6,140
8734,5569,825,2174,1009.8,340
8735,5594,830,3486,3379.2,1280
8736,5567,812,2597,4804.8,1820
8737,5554,806,3548,3168,1200
8738,5574,799,3419,2376,900
8739,5615,807,3404,4811.4,1620
8740,5614,807,3654,1570.8,680
8741,5602,811,3327,475.2,160
8742,5584,818,2502,1848,800
8743,5581,817,3246,600.6,260
8744,5626,823,3865,1346.4,680
8745,5602,803,3745,4111.8,1780
8746,5556,823,2248,3465,2100
8747,5555,822,3657,877.8,380
8748,5599,805,2981,5049,1700
8749,5578,824,3420,2409,1460
8750,5555,822,3863,316.8,160
8751,5622,807,3174,4065.6,1540
8752,5594,799,3670,1636.8,620
8753,5628,810,2272,3649.8,1580
8754,5578,805,2895,1227.6,620
8755,5552,827,3997,4620,2000
8756,5624,799,2854,5544,2100
8757,5600,819,2691,1432.2,620
8758,5630,828,3017,316.8,160
8759,5613,828,2309,4857.6,1840
8760,5566,799,3031,2376,1200
8761,5551,819,2414,1023,620
8762,5605,799,3896,3300,2000
8763,5596,807,3962,3207.6,1620
8764,5587,802,2889,3795,2300
8765,5607,829,2940,2890.8,1460
8766,5584,815,2038,3029.4,1020
8767,5567,825,3030,4666.2,2020
8768,5629,807,2739,2732.4,920
8769,5598,805,3609,184.8,80
8770,5626,827,2080,363,220
8771,5593,826,2104,2956.8,1280
8772,5569,802,3215,356.4,180
8773,5553,804,3398,3029.4,1020
8774,5551,803,3734,3484.8,1760
8775,5557,825,3861,950.4,480
8776,5631,828,3111,3003,1820
8777,5586,824,2061,4435.2,1680
8778,5601,819,2591,5035.8,2180
8779,5634,823,2454,3762,1900
8780,5593,815,3537,1900.8,640
8781,5572,825,2035,6296.4,2120
8782,5571,824,2051,3247.2,1640
8783,5584,817,2269,5346,1800
8784,5612,809,2768,4633.2,1560
8785,5613,824,2616,3696,1600
8786,5579,811,3798,2494.8,1260
8787,5551,827,3030,1227.6,620
8788,5560,822,2316,6177.6,2080
8789,5572,809,2433,2732.4,920
8790,5603,806,3887,2270.4,860
8791,5552,815,3656,1372.8,520
8792,5597,830,2055,4118.4,1560
8793,5577,830,3119,2263.8,980
8794,5613,801,2336,2125.2,920
8795,5609,818,2538,3207.6,1080
8796,5589,799,3527,369.6,160
8797,5559,830,2364,1009.8,340
8798,5628,829,2447,231,100
8799,5607,812,3712,4593.6,2320
8800,5576,809,3925,429,260
8801,5607,823,2259,4039.2,2040
8802,5565,826,3664,2138.4,1080
8803,5588,828,3214,4382.4,1660
8804,5604,819,2683,1531.2,580
8805,5615,816,3336,2534.4,960
8806,5596,803,3701,3187.8,1380
8807,5634,798,2665,1881,1140
8808,5611,815,2629,2376,800
8809,5628,800,3589,2263.8,980
8810,5618,817,2184,3696,2240
8811,5623,818,2572,1425.6,480
8812,5600,819,3566,2257.2,760
8813,5594,815,3385,1478.4,560
8814,5611,798,2427,2673,900
8815,5631,807,2862,2554.2,860
8816,5584,821,2664,2970,1000
8817,5608,809,2489,3267,1100
8818,5604,826,3272,3484.8,1760
8819,5605,808,2017,2930.4,1480
8820,5601,820,2107,5385.6,2040
8821,5614,803,2511,2257.2,760
8822,5589,816,3079,330,200
8823,5620,814,3419,6124.8,2320
8824,5563,804,2713,3999.6,2020
8825,5605,816,3585,2475,1500
8826,5620,824,2839,2138.4,720
8827,5609,816,3155,1861.2,940
8828,5631,806,2873,3168,1920
8829,5578,811,2624,6712.2,2260
8830,5592,802,3475,2079,700
8831,5603,815,3354,1247.4,420
8832,5620,811,3008,5464.8,1840
8833,5633,822,2757,3267,1980
8834,5621,804,2381,5808,2200
8835,5603,798,3379,6237,2100
8836,5550,822,2071,2448.6,1060
8837,5580,804,3124,3722.4,1880
8838,5591,825,3408,3366,2040
8839,5563,801,2364,1201.2,520
8840,5590,804,3853,237.6,80
8841,5601,826,3986,4672.8,2360
8842,5593,817,2180,277.2,140
8843,5604,816,2444,2112,800
8844,5588,808,3476,1339.8,580
8845,5569,803,3953,4699.2,1780
8846,5590,817,3206,1848,1120
8847,5602,798,3775,831.6,280
8848,5564,803,3613,4078.8,2060
8849,5607,805,2701,5596.8,2120
8850,5578,819,3945,198,100
8851,5625,818,3183,2930.4,1480
8852,5599,812,3240,2534.4,960
8853,5571,822,2950,4620,2000
8854,5602,803,3152,3880.8,1680
8855,5550,809,3691,1584,800
8856,5630,818,2196,2257.2,1140
8857,5603,826,3384,600.6,260
8858,5575,815,2960,1485,500
8859,5620,799,2448,910.8,460
8860,5617,809,2164,1801.8,780
8861,5604,829,2830,891,300
8862,5613,800,2955,3742.2,1260
8863,5579,805,2598,2534.4,1280
8864,5616,822,2553,1320,500
8865,5553,813,2091,1128.6,380
8866,5625,803,3504,653.4,220
8867,5586,798,2830,5464.8,1840
8868,5604,813,3308,4646.4,1760
8869,5592,818,2953,772.2,260
8870,5625,814,3907,3207.6,1620
8871,5570,821,2116,2145,1300
8872,5622,806,2945,2079,1260
8873,5595,816,2074,3128.4,1580
8874,5623,811,2998,858,520
8875,5577,799,2134,759,460
8876,5550,811,2734,4158,2100
8877,5565,803,3567,2032.8,880
8878,5562,809,2248,2046,1240
8879,5623,820,3331,4897.2,2120
8880,5614,811,3401,5227.2,1980
8881,5622,809,2519,3088.8,1560
8882,5609,810,2825,1617,980
8883,5573,809,3542,514.8,260
8884,5582,819,3249,1881,1140
8885,5590,815,3746,4573.8,1540
8886,5608,807,2338,2851.2,1440
8887,5618,802,3520,3537.6,1340
8888,5609,807,2524,6230.4,2360
8889,5617,812,2721,1518,920
8890,5604,819,2589,2811.6,1420
8891,5620,821,2327,1940.4,840
8892,5577,813,3448,2316.6,780
8893,5625,819,3405,435.6,220
8894,5556,815,2417,3623.4,1220
8895,5575,799,2521,3920.4,1320
8896,5606,826,2029,2910.6,980
8897,5572,799,3771,4593.6,2320
8898,5572,811,3720,3597,2180
8899,5555,812,2211,3557.4,1540
8900,5557,810,2229,3187.8,1380
8901,5571,830,3444,4633.2,1560
8902,5570,801,2921,316.8,160
8903,5597,818,2601,3102,1880
8904,5613,815,3084,2244,1360
8905,5617,808,3117,3300,2000
8906,5569,829,2168,4897.2,2120
8907,5624,809,3941,792,400
8908,5634,827,2285,5220.6,2260
8909,5553,801,3716,3861,2340
8910,5620,812,3694,1122,680
8911,5624,801,2034,3643.2,1840
8912,5574,801,2615,4943.4,2140
8913,5623,805,3015,2376,1200
8914,5606,800,3810,1663.2,720
8915,5582,810,2369,3445.2,1160
8916,5634,820,3837,6124.8,2320
8917,5573,799,3846,2587.2,1120
8918,5562,807,3010,1366.2,460
8919,5568,830,2491,3623.4,1220
8920,5597,823,3611,5583.6,1880
8921,5585,823,3972,396,240
8922,5614,809,2039,3742.2,1620
8923,5624,810,3577,5405.4,1820
8924,5596,830,2220,1478.4,560
8925,5566,809,2192,3372.6,1460
8926,5604,828,2001,6534,2200
8927,5617,799,2189,957,580
8928,5578,817,2058,316.8,120
8929,5567,798,3551,1227.6,620
8930,5630,810,3532,415.8,140
8931,5562,809,3996,6019.2,2280
8932,5562,829,2762,3207.6,1080
8933,5552,821,2020,3880.8,1960
8934,5566,828,2408,6118.2,2060
8935,5618,819,3094,1366.2,460
8936,5559,802,3435,4395.6,2220
8937,5563,820,2962,3484.8,1760
8938,5561,821,2933,673.2,340
8939,5589,819,3771,1742.4,880
8940,5616,806,3377,2772,1680
8941,5608,815,2812,2725.8,1180
8942,5562,800,3480,6949.8,2340
8943,5566,822,2200,4158,2100
8944,5583,822,2549,5596.8,2120
8945,5566,817,2971,6237,2100
8946,5607,821,3736,3564,2160
8947,5574,810,3453,4276.8,2160
8948,5609,814,3583,475.2,160
8949,5561,826,3989,4672.8,2360
8950,5601,823,3413,2336.4,1180
8951,5581,799,3096,1689.6,640
8952,5617,799,2698,1584,800
8953,5563,816,2361,1801.8,780
8954,5592,820,3043,1161.6,440
8955,5565,822,3081,6712.2,2260
8956,5587,799,2815,4118.4,2080
8957,5619,801,3662,3141.6,1360
8958,5574,810,2554,3405.6,1720
8959,5565,822,3054,693,300
8960,5557,798,3949,2692.8,1020
8961,5609,817,2450,1841.4,620
8962,5582,830,2202,3696,2240
8963,5597,825,2333,237.6,80
8964,5568,829,2215,1722.6,580
8965,5608,804,3216,660,400
8966,5571,825,3239,4078.8,2060
8967,5563,819,2260,1293.6,560
8968,5592,818,3377,3465,1500
8969,5607,828,3434,4158,2100
8970,5619,801,3558,2164.8,820
8971,5578,828,2576,1848,800
8972,5614,828,3749,264,160
8973,5589,822,2015,3168,1200
8974,5585,801,2405,1504.8,760
8975,5565,828,3173,3999.6,2020
8976,5553,805,3329,1432.2,620
8977,5583,813,2120,950.4,320
8978,5554,814,3940,1425.6,480
8979,5621,807,2735,554.4,280
8980,5556,811,3222,5108.4,1720
8981,5594,802,2462,693,420
8982,5608,830,3955,4699.2,1780
8983,5557,816,3782,1425.6,720
8984,5628,811,3444,3682.8,1240
8985,5615,802,2005,5702.4,1920
8986,5600,819,2416,4851,2100
8987,5599,807,2434,1841.4,620
8988,5603,808,2136,5643,1900
8989,5597,799,2574,3095.4,1340
8990,5571,801,3181,1617,980
8991,5633,827,3689,3861,2340
8992,5572,800,3130,4019.4,1740
8993,5629,809,3356,3762,2280
8994,5613,820,2686,297,180
8995,5585,825,2575,5167.8,1740
8996,5578,820,3323,2455.2,1240
8997,5624,818,2099,3927,2380
8998,5554,799,2134,1782,600
8999,5580,828,2572,5220.6,2260
9000,5634,807,2971,1980,1000
9001,5630,816,3212,4672.8,2360
9002,5560,830,2662,792,300
9003,5632,815,3403,1900.8,960
9004,5625,803,2795,1293.6,560
9005,5632,811,3851,1795.2,680
9006,5628,827,3231,5016,1900
9007,5624,823,2824,1161.6,440
9008,5633,807,3999,2574,1560
9009,5632,804,2471,3432,1300
9010,5604,828,3263,1940.4,840
9011,5623,798,3545,2818.2,1220
9012,5614,824,2185,4712.4,2380
9013,5618,820,3526,594,200
9014,5587,807,2572,5821.2,1960
9015,5568,799,3463,1108.8,560
9016,5619,820,3455,726,440
9017,5579,821,3304,5940,2000
9018,5625,812,2824,924,560
9019,5614,830,2555,3682.8,1240
9020,5576,824,3127,1188,720
9021,5609,819,2535,1584,600
9022,5567,820,3247,3531,2140
9023,5618,830,2690,1980,1000
9024,5611,815,2928,3432,1300
9025,5550,809,2951,1551,940
9026,5587,802,2117,5808,2200
9027,5619,809,3246,4395.6,1480
9028,5591,804,3929,4158,1400
9029,5600,818,2918,1188,600
9030,5619,809,2243,1478.4,640
9031,5602,820,3516,2706,1640
9032,5615,820,2740,2310,1000
9033,5628,825,2373,2613.6,1320
9034,5551,816,2634,5016,1900
9035,5581,816,2950,5913.6,2240
9036,5591,830,2369,3696,1400
9037,5588,805,3536,5596.8,2120
9038,5622,817,2147,2402.4,1040
9039,5601,829,2473,4540.8,1720
9040,5571,804,2470,6771.6,2280
9041,5602,812,3801,1016.4,440
9042,5632,829,3485,3511.2,1520
9043,5574,818,3898,6124.8,2320
9044,5625,829,3513,5016,1900
9045,5573,828,3250,2270.4,860
9046,5556,821,3314,4342.8,1880
9047,5620,823,3388,561,340
9048,5571,810,3911,3029.4,1020
9049,5584,799,2172,3524.4,1780
9050,5557,811,3034,5643,1900
9051,5580,829,3294,4481.4,1940
9052,5613,825,2782,4897.2,2120
9053,5607,807,3254,1353,820
9054,5609,821,2115,1980,1000
9055,5594,806,3917,1478.4,560
9056,5583,830,3672,2217.6,840
9057,5585,804,3652,4276.8,2160
9058,5604,814,2209,2310,1400
9059,5618,819,3788,1419,860
9060,5560,802,3384,1518,920
9061,5576,804,2618,6237,2100
9062,5607,820,3657,950.4,360
9063,5595,805,2727,1432.2,620
9064,5620,802,3425,1089,660
9065,5571,807,3934,277.2,140
9066,5595,813,3054,2692.8,1020
9067,5572,804,2359,1663.2,720
9068,5564,806,3926,2706,1640
9069,5592,808,2381,1188,720
9070,5605,820,2691,1663.2,840
9071,5567,802,3952,3564,1200
9072,5603,810,3817,4276.8,1440
9073,5619,822,3325,3187.8,1380
9074,5582,824,3430,3696,1400
9075,5581,827,3051,2692.8,1020
9076,5598,802,2827,1795.2,680
9077,5567,810,3178,5359.2,2320
9078,5563,807,2109,1861.2,940
9079,5551,812,2532,2217.6,840
9080,5610,815,3862,5755.2,2180
9081,5594,805,3614,2791.8,940
9082,5564,802,2091,1452,880
9083,5599,827,2007,891,540
9084,5595,805,2030,2059.2,780
9085,5562,801,3265,396,200
9086,5617,830,3947,1432.2,620
9087,5628,823,2128,653.4,220
9088,5600,819,2304,4540.8,1720
9089,5608,824,2915,1425.6,480
9090,5590,805,2448,1452,880
9091,5575,801,3561,3484.8,1320
9092,5567,822,2757,3649.8,1580
9093,5572,825,3281,3148.2,1060
9094,5599,801,3139,5016,1900
9095,5603,826,2420,4811.4,1620
9096,5589,808,2419,1782,1080
9097,5562,814,2581,1306.8,660
9098,5618,823,3796,2217.6,960
9099,5614,819,3342,2145,1300
9100,5615,816,3004,3273.6,1240
9101,5558,817,3272,2428.8,920
9102,5599,807,3051,3267,1980
9103,5566,825,2642,686.4,260
9104,5631,823,2759,277.2,140
9105,5560,815,2194,277.2,120
9106,5618,799,2600,825,500
9107,5596,802,2680,3484.8,1760
9108,5631,817,3222,2613.6,880
9109,5609,812,3392,3187.8,1380
9110,5589,813,2093,3300,2000
9111,5620,814,3309,4118.4,2080
9112,5597,803,3012,5583.6,1880
9113,5573,803,3801,554.4,280
9114,5622,817,3724,3207.6,1080
9115,5613,820,3301,4989.6,2160
9116,5589,819,2712,2745.6,1040
9117,5596,819,2740,2851.2,1080
9118,5587,816,2082,2541,1100
9119,5590,829,3576,3141.6,1360
9120,5586,814,3415,924,400
9121,5598,815,3921,528,320
9122,5613,800,2023,1353,820
9123,5624,800,2908,891,300
9124,5555,806,3387,1465.2,740
9125,5573,807,2217,3207.6,1080
9126,5559,804,2970,2937,1780
9127,5627,799,3154,4118.4,2080
9128,5590,804,3563,6177.6,2340
9129,5578,818,3492,4296.6,1860
9130,5553,807,3587,2904,1760
9131,5558,799,2478,2032.8,880
9132,5551,798,2793,1227.6,620
9133,5561,807,2107,2079,700
9134,5609,827,2330,858,520
9135,5570,828,3693,4065.6,1760
9136,5585,822,3985,4804.8,2080
9137,5590,819,2417,2178,1320
9138,5553,826,2387,323.4,140
9139,5586,805,2673,4633.2,2340
9140,5619,814,2104,1623.6,820
9141,5594,801,2143,2541,1540
9142,5590,824,3784,1960.2,660
9143,5557,828,2557,1900.8,720
9144,5612,808,2158,3762,2280
9145,5594,808,2826,2494.8,840
9146,5632,811,2028,844.8,320
9147,5553,824,3001,2013,1220
9148,5585,808,2477,2006.4,760
9149,5600,820,3467,1465.2,740
9150,5565,812,3643,4692.6,1580
9151,5572,809,3021,6652.8,2240
9152,5611,830,2216,6237,2100
9153,5563,830,2897,462,200
9154,5613,828,3679,950.4,320
9155,5584,814,2090,1148.4,580
9156,5560,825,3470,4224,1600
9157,5584,826,2970,4897.2,2120
9158,5599,828,3945,323.4,140
9159,5617,822,2019,5821.2,1960
9160,5613,802,3747,792,400
9161,5578,813,3651,462,200
9162,5574,802,2991,2481.6,940
9163,5573,821,2080,4943.4,2140
9164,5574,801,2044,3003,1300
9165,5617,830,3943,4573.8,1980
9166,5632,823,3401,4573.8,1980
