index,acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
26178,0.0515,['Dan Hartman'],0.743,249560.0,4.1593333333333335,0.5,0.0,37nxLdGbmgEYQYrqe14xOp,0.0,9.0,0.0373,-14.105,1.0,I Can Dream About You,59.0,2011-01-01,0.0513,112.989,0.903,2011.0
6853,0.205,['Nujabes'],0.745,341200.0,5.6866666666666665,0.731,0.0,7BBZGDSZbsb4Esi8YB94HT,0.6779999999999999,1.0,0.103,-8.859,1.0,World's end Rhapsody,47.0,2005-11-11,0.0949,121.52,0.898,2005.0
24944,0.615,['Harry Styles'],0.53,259187.0,4.3197833333333335,0.512,0.0,2IOFZdYYkFxEHVz1w34PoL,0.004529999999999999,7.0,0.129,-9.261,1.0,Cherry,79.0,2019-12-13,0.0259,95.946,0.411,2019.0
13315,0.0006360000000000001,['NEEDTOBREATHE'],0.424,248960.0,4.149333333333334,0.813,0.0,4HKjBsqzGScnd0TsKoVlNk,0.0079,0.0,0.464,-3.786,1.0,We Could Run Away,41.0,2007-08-27,0.0317,142.922,0.181,2007.0
37011,0.16,['Domo Genesis' 'Mac Miller'],0.514,161653.0,2.6942166666666667,0.723,1.0,1WsRuvitfegWXQJKRgRZrj,0.0,4.0,0.672,-8.748,0.0,Coming Back (feat. Mac Miller),60.0,2016-03-25,0.406,89.14,0.5870000000000001,2016.0
23332,0.00244,['Rancid'],0.525,223228.0,3.720466666666667,0.989,0.0,3pdHJCTk85ls2SGGXIJ7XH,0.0,4.0,0.123,-1.4380000000000002,1.0,Fall Back Down,60.0,2003-08-19,0.0527,104.069,0.504,2003.0
29481,0.236,['Michael Jackson'],0.745,280600.0,4.676666666666667,0.799,0.0,6JZYMxvcoeLD4IifJPvDux,0.000733,3.0,0.421,-4.562,1.0,Dirty Diana,55.0,2003-11-18,0.0465,131.398,0.368,2003.0
18827,0.0416,['Modest Mouse'],0.481,284280.0,4.7379999999999995,0.805,0.0,2ZnzsAZKhVqJh9UUC0xec5,0.0,2.0,0.205,-6.295,1.0,All Night Diner,33.0,2000-01-18,0.265,170.605,0.5760000000000001,2000.0
41408,0.0111,['Young Dolph' 'Key Glock'],0.907,195547.0,3.2591166666666664,0.6509999999999999,1.0,3Yt2ph8Ko0JBANpdawzSF2,0.000433,6.0,0.108,-5.6610000000000005,0.0,Major,62.0,2018-09-21,0.312,147.026,0.637,2018.0
11180,0.0022,['The Strokes'],0.382,213200.0,3.5533333333333332,0.882,0.0,0bZdpukYLaMgtR4LCUhTDp,0.14400000000000002,11.0,0.0776,-4.166,1.0,Electricityscape,45.0,2006-01-03,0.0429,140.034,0.57,2006.0
7814,0.736,['Brandi Carlile'],0.425,211674.0,3.5279000000000003,0.258,0.0,0Plf9mewMoYkwEvncCjfxS,0.0,6.0,0.0734,-9.324,1.0,The Eye,51.0,2015-03-06,0.036000000000000004,162.761,0.311,2015.0
6310,0.132,['Quasimoto'],0.575,167440.0,2.7906666666666666,0.639,1.0,0sLngPkCSYpVLOXtFZjUBR,0.000752,1.0,0.36,-7.923999999999999,0.0,Bluffin,40.0,2000-06-13,0.375,86.07600000000002,0.419,2000.0
18670,0.105,['Ro James' 'Miguel'],0.632,198496.0,3.308266666666667,0.652,0.0,706gnbpwqU3d40an3oxMWm,3.95e-06,8.0,0.444,-4.003,1.0,Too Much,63.0,2020-05-21,0.0575,132.985,0.305,2020.0
7758,0.0444,['Run The Jewels' 'Travis Barker'],0.685,167840.0,2.7973333333333334,0.606,1.0,2h82pgSwoWbhiedinenqLC,0.0,1.0,0.182,-7.124,1.0,All Due Respect,51.0,2014-10-24,0.309,142.768,0.16,2014.0
16624,0.0302,['Anderson .Paak' 'Brandy'],0.8190000000000001,208395.0,3.47325,0.596,1.0,70pZIQqQ37SrNCADx0FiPN,4.59e-06,7.0,0.102,-7.697,0.0,Jet Black (feat. Brandy),66.0,2019-04-12,0.123,108.204,0.473,2019.0
21758,0.499,['Kid Cudi'],0.871,221267.0,3.6877833333333334,0.44,0.0,5FEXPoPnzueFJQCPRIrC3c,4.15e-06,11.0,0.114,-6.25,0.0,Day 'N' Nite (nightmare),73.0,2009-01-01,0.0761,137.996,0.799,2009.0
3043,0.00031800000000000003,['Lady Gaga'],0.557,234867.0,3.91445,0.772,0.0,1NrfEZrNm0Dq8ulfYMxwSc,0.00234,0.0,0.17600000000000002,-5.0680000000000005,1.0,So Happy I Could Die,54.0,2009-11-05,0.0304,99.967,0.324,2009.0
11973,0.000238,['Slipknot'],0.44,290427.0,4.840450000000001,0.975,1.0,4V3E6xAnGspUos2Sx74w6n,0.0159,11.0,0.407,-2.024,1.0,Lech,54.0,2014-10-15,0.0806,147.938,0.552,2014.0
22759,0.0522,['Arizona Zervas'],0.621,163636.0,2.7272666666666665,0.601,1.0,696DnlkuDOXcMAnKlTgXXK,0.0,6.0,0.46,-5.6160000000000005,0.0,ROXANNE,92.0,2019-10-10,0.14800000000000002,116.735,0.457,2019.0
24576,0.312,['Jason Aldean'],0.536,203293.0,3.3882166666666667,0.722,0.0,4T5Z4mbTe7kuGqgLpaRtTh,0.0,4.0,0.117,-4.163,1.0,Any Ol' Barstool,67.0,2016-09-09,0.0284,143.78,0.499,2016.0
38858,0.396,['Jason Aldean'],0.507,195480.0,3.258,0.805,0.0,1WtdhlaiUoDTrVNSwaya0L,1.16e-06,9.0,0.106,-4.6110000000000015,0.0,Just Gettin' Started,53.0,2014-10-07,0.0867,167.983,0.513,2014.0
25299,0.00295,['Sugarcult'],0.477,141293.0,2.3548833333333334,0.917,0.0,1rUHLQEmtefobuukC1SVDf,0.0,6.0,0.268,-4.692,1.0,Bouncing Off The Walls,54.0,2002,0.0547,150.974,0.71,2002.0
15777,0.35200000000000004,['Super Potro'],0.667,200040.0,3.334,0.391,0.0,4rKfmTqHICMuF6BgnkuPUc,0.0,7.0,0.348,-12.406,0.0,Mujer,47.0,2011-09-15,0.0372,159.937,0.838,2011.0
4083,0.18,['Zara Larsson'],0.665,228112.0,3.8018666666666667,0.799,0.0,3OTSBoYKO7HzGVj8Bu2OH9,0.0,6.0,0.125,-2.8680000000000003,0.0,All the Time,72.0,2019-06-21,0.0617,101.976,0.5,2019.0
35291,0.366,['Arcangel' 'Bad Bunny'],0.713,221103.0,3.68505,0.7979999999999999,0.0,4z6wo6PJG4Fve45OXK6D9m,4.3e-06,1.0,0.246,-3.147,1.0,Infeliz,79.0,2019-12-20,0.219,176.07299999999995,0.721,2019.0
27626,0.094,['The Notorious B.I.G.' 'Faith Evans' 'The Game'],0.7859999999999999,205920.0,3.432,0.635,1.0,43CKG4Ag1kYOsNUCcHr7nI,0.0,8.0,0.0771,-5.307,1.0,1970 Somethin' (feat. The Game & Faith Evans),61.0,2005-12-09,0.321,97.315,0.483,2005.0
147,0.392,['Marc Anthony'],0.72,309800.0,5.163333333333333,0.841,0.0,7yHfaJC3F613a8eCUKa9Fq,0.0,2.0,0.0972,-3.954,1.0,Yo Te Quiero,48.0,2001-11-20,0.039,90.00299999999999,0.62,2001.0
22028,0.943,['Bon Iver'],0.375,336613.0,5.610216666666667,0.304,0.0,4fbvXwMTXPWaFyaMWUm9CR,0.303,1.0,0.126,-14.52,1.0,Holocene,69.0,2011-06-21,0.0302,147.989,0.147,2011.0
33712,0.344,['JAY-Z'],0.449,172600.0,2.8766666666666665,0.96,0.0,0BaDo31puylWi3mAdRSCJO,1.67e-05,1.0,0.484,-1.123,1.0,Public Service Announcement (Interlude),46.0,2003-11-14,0.634,177.547,0.425,2003.0
14259,0.0157,['BTS' 'Desiigner' 'Steve Aoki'],0.613,238726.0,3.9787666666666666,0.8420000000000001,0.0,7Ed6BkggCS2KaKY5YlINaF,0.0,10.0,0.23,-4.332,0.0,MIC Drop (feat. Desiigner) [Steve Aoki Remix],63.0,2017-11-24,0.219,169.917,0.645,2017.0
40172,0.00272,['Arctic Monkeys'],0.365,233947.0,3.8991166666666666,0.887,0.0,6r17TK9vMMuwTTL2p7O3Ac,2.18e-05,0.0,0.0923,-4.579,1.0,Leave Before The Lights Come On,45.0,2006-10-31,0.0417,150.718,0.916,2006.0
1103,0.903,['AJ Rafael' 'Jesse Barrera'],0.732,248454.0,4.1409,0.462,0.0,6NV8bM1StHDcWMoTVWix1J,0.0,5.0,0.17600000000000002,-7.962999999999999,1.0,She Was Mine (feat. Jesse Barrera),57.0,2011-06-07,0.0363,121.061,0.518,2011.0
10244,0.302,['Six' 'Aimie Atkinson'],0.738,410089.0,6.834816666666667,0.532,0.0,1U0hiOuodfSsxdcTYXGEdT,0.0,11.0,0.0855,-7.967,0.0,All You Wanna Do,64.0,2018-08-31,0.187,143.991,0.596,2018.0
38834,0.106,['Randy Rogers Band'],0.48,200307.0,3.33845,0.607,0.0,03KvM5ZGtTvl1qaK73g5wN,0.0,0.0,0.115,-5.461,0.0,Fuzzy,50.0,2013-01-01,0.039,74.834,0.532,2013.0
41653,0.5379999999999999,['Kygo' 'Oh Wonder'],0.514,180700.0,3.0116666666666663,0.539,0.0,52eycxprLhK3lPcRLbQiVk,0.00233,7.0,0.108,-9.332,1.0,How Would I Know,70.0,2020-05-29,0.105,123.7,0.153,2020.0
3133,0.995,['Ludwig van Beethoven' 'Louis Lortie'],0.244,442600.0,7.376666666666667,0.0021,0.0,2Y95aUjHiOtgL8A6t52Ynl,0.86,1.0,0.161,-41.044,0.0,Piano Sonata No. 14 in C-Sharp Minor Op. 27 No. 2 "Moonlight": I. Adagio sostenuto,53.0,2010-10-26,0.0417,64.36399999999999,0.187,2010.0
6972,0.159,['Goofy'],0.6759999999999999,142600.0,2.3766666666666665,0.6759999999999999,0.0,4C5lrIVsItUxZNQmTC2PlO,1.1e-05,2.0,0.285,-8.05,1.0,Twinkle Twinkle Little Star,43.0,2006-01-01,0.0914,170.075,0.931,2006.0
39515,0.19,['Lauv'],0.88,166707.0,2.77845,0.498,0.0,4s9LQ6EvKqM03p30672aNA,0.0,0.0,0.108,-7.033,1.0,Tell My Mama,27.0,2020-06-11,0.0524,139.972,0.489,2020.0
19467,0.224,['Jaheim'],0.537,266320.0,4.438666666666666,0.337,1.0,0mRwNBO4xlQGW6SSGXPHBV,0.0,4.0,0.107,-8.117,1.0,Never,39.0,2007-12-18,0.0728,105.367,0.605,2007.0
30319,0.0005780000000000001,['Rise Against'],0.407,234787.0,3.913116666666667,0.975,0.0,0wHNrrefyaeVewm4NxjxrX,1.42e-05,1.0,0.112,-3.176,1.0,Make It Stop (September's Children),60.0,2011-01-01,0.0779,154.486,0.564,2011.0
3516,0.139,['Rittz'],0.763,251693.0,4.194883333333333,0.7509999999999999,1.0,10sNkTjcPhK9A112WCMIbv,0.0,1.0,0.243,-7.8770000000000024,1.0,Turn Down,51.0,2014-09-09,0.145,127.995,0.556,2014.0
21126,0.25,['The Goo Goo Dolls'],0.546,178147.0,2.9691166666666664,0.631,0.0,5fIrBv7PrI2MBcktQOcmpI,0.0,8.0,0.123,-5.7570000000000014,1.0,Sympathy,64.0,2002-04-08,0.0283,129.556,0.569,2002.0
33439,0.924,['PowerThoughts Meditation Club'],0.0625,1873000.0,31.216666666666665,0.0139,0.0,4L9eWopTf7ssh40rFSQ15z,0.956,5.0,0.0999,-31.583,1.0,432Hz Miracle Tone: Raise Positive Vibrations - Healing Frequency (Positive Energy Boost),49.0,2000,0.0516,72.357,0.0359,2000.0
25444,0.525,['Brand New'],0.737,335373.0,5.58955,0.59,0.0,2WX6hfQa4BqbPTS0o4aSDV,1.05e-06,3.0,0.0972,-7.858,0.0,Okay I Believe You But My Tommy Gun Don't,53.0,2003-06-17,0.0399,110.963,0.473,2003.0
24577,0.5710000000000001,['Two Feet'],0.765,129600.0,2.1599999999999997,0.327,1.0,4NZrZgrRoR4GwR7flWOXRI,0.0479,6.0,0.0787,-8.029,1.0,Go Fuck Yourself,78.0,2016-07-29,0.277,74.931,0.292,2016.0
5165,0.00889,['Friendly Fires'],0.703,465333.0,7.75555,0.7190000000000001,0.0,4OSEE9iEHADmTSCpxl87GJ,0.0962,1.0,0.0695,-6.625,0.0,Paris (Aeroplane Remix),52.0,2009-08-30,0.0461,112.009,0.462,2009.0
11390,0.578,['Keyshia Cole'],0.6809999999999999,230920.0,3.8486666666666665,0.6659999999999999,0.0,5T0LcVM6SwLX95hLedcseh,0.0,2.0,0.26,-4.984,0.0,You Complete Me,41.0,2008-01-01,0.0491,111.401,0.732,2008.0
8327,0.0446,['SiR' 'Boogie'],0.551,160000.0,2.6666666666666665,0.674,1.0,4Ami4MTReWxztxGW1ZmOk8,0.0,7.0,0.0922,-5.15,1.0,Rapper Weed,65.0,2020-04-23,0.425,147.368,0.55,2020.0
13705,0.0111,['Beyoncé' 'J. Cole'],0.649,219827.0,3.6637833333333334,0.547,0.0,7GjNPaxtLRJxPy1U6bLYrK,0.0,10.0,0.105,-6.936,1.0,Party (feat. J. Cole),47.0,2011-10-24,0.0493,161.007,0.708,2011.0
27809,0.159,['50 Cent'],0.525,223720.0,3.728666666666667,0.933,1.0,1FKFCvi0i46qEJLZSEBH8p,0.000241,9.0,0.311,-4.673,1.0,I Get Money,52.0,2007-01-01,0.35600000000000004,122.631,0.457,2007.0
31611,0.659,['The White Stripes'],0.405,166467.0,2.7744500000000003,0.721,0.0,3oJRqdtk5Xc6mX5AdfUXgx,0.0,0.0,0.113,-8.232000000000001,1.0,I Just Don't Know What To Do With Myself,48.0,2003-04-01,0.1,94.677,0.359,2003.0
27656,0.7190000000000001,['Merle Haggard'],0.738,134453.0,2.2408833333333336,0.5379999999999999,0.0,6h3YJ05BovN1Pgk145J3r9,1.35e-05,2.0,0.0653,-10.118,1.0,Mama Tried,56.0,2006-01-01,0.0374,97.487,0.81,2006.0
22647,0.865,['Clairo'],0.8170000000000001,123884.0,2.0647333333333333,0.551,0.0,1F6IbA7di42uPc3cff8PXV,0.000151,7.0,0.101,-9.33,0.0,Flaming Hot Cheetos,76.0,2017-06-14,0.133,109.966,0.142,2017.0
33855,0.0561,['Eminem' 'Obie Trice' 'Stat Quo' '50 Cent'],0.695,310720.0,5.178666666666667,0.61,1.0,1mHRciKUBSGQml3mQFGMsf,1.19e-05,5.0,0.123,-5.132999999999999,1.0,Spend Some Time,52.0,2004-11-12,0.228,83.65899999999998,0.133,2004.0
29161,0.0588,['Nelly' 'City Spud'],0.846,290133.0,4.83555,0.687,0.0,1D70EbZoedMGzZWYZvfQIY,2.17e-06,7.0,0.0417,-6.424,1.0,Ride Wit Me - Album Version/Edited,47.0,2000-06-27,0.0608,101.841,0.746,2000.0
1717,0.000279,['Tay-K'],0.732,105000.0,1.75,0.47,1.0,0Dk9lP1YnOqssHH0oCeq9u,0.0,0.0,0.119,-7.601,0.0,I <3 My Choppa,60.0,2017-12-14,0.244,159.936,0.411,2017.0
777,0.389,['Yusuf / Cat Stevens'],0.48,199240.0,3.320666666666667,0.491,0.0,1ykYncbYWgaHapHMJWyGqi,0.0008990000000000002,0.0,0.104,-9.875,1.0,Wild World,45.0,2007-01-01,0.0373,153.741,0.5660000000000001,2007.0
23574,0.209,['Ciara' '50 Cent'],0.527,244760.0,4.0793333333333335,0.696,0.0,78CTv7ypHvXQlEjXYst2n9,0.0,1.0,0.0516,-6.015,0.0,Can't Leave 'Em Alone (feat. 50 Cent),63.0,2006,0.361,100.614,0.499,2006.0
12988,0.395,['Handsome Boy Modeling School' 'Jack Johnson'],0.748,247293.0,4.12155,0.645,0.0,2o8niievE9IAVquiESfTWJ,0.0178,0.0,0.135,-5.843,1.0,Breakdown,41.0,2004-09-01,0.0843,80.528,0.498,2004.0
28759,0.218,['Brett Eldredge'],0.423,211720.0,3.5286666666666666,0.813,0.0,43CFDpciGFDm226POTLEXU,1.62e-06,9.0,0.0732,-5.011,1.0,Love Someone,67.0,2017-08-04,0.0507,173.995,0.421,2017.0
19126,0.00145,['Red Hot Chili Peppers'],0.618,215040.0,3.584,0.99,1.0,0AaBRYWKQNOmq0Y0qoedI9,2.53e-06,0.0,0.287,-2.528,1.0,Suck My Kiss,44.0,2003-11-18,0.0647,101.408,0.679,2003.0
34543,0.005220000000000001,['Mindless Self Indulgence'],0.6829999999999999,104880.0,1.748,0.8140000000000001,0.0,1kTZ1aERsOBTrihsDdGFNn,0.0131,5.0,0.33,-5.17,0.0,Molly,53.0,2011-04-26,0.251,159.96,0.81,2011.0
25673,0.00296,['Tenacious D'],0.623,165960.0,2.766,0.938,0.0,3pYKJaLiixRcDFfcNhxZKK,0.000852,0.0,0.48,-4.1610000000000005,1.0,The Metal,62.0,2006-11-02,0.123,112.022,0.308,2006.0
21062,0.227,['Nelly' 'Kelly Rowland'],0.727,289160.0,4.819333333333334,0.552,1.0,0ARK753YaiJbpLUk7z5yIM,0.000164,2.0,0.198,-8.074,0.0,Dilemma,77.0,2002-06-25,0.14,168.18900000000005,0.607,2002.0
2322,0.654,['Antonio Aguilar'],0.381,175647.0,2.92745,0.289,0.0,3SXWUAbWNRGmCrDDfu8Fgf,4.22e-06,10.0,0.113,-8.439,1.0,Ella,48.0,2002-02-18,0.0373,128.55200000000002,0.595,2002.0
31936,6.53e-05,['Killswitch Engage'],0.499,224120.0,3.7353333333333336,0.963,0.0,42lC6bnDdAjRqZtsFe1tmg,0.0005070000000000001,5.0,0.608,-2.729,0.0,The Arms of Sorrow,53.0,2006-01-21,0.0578,123.981,0.16,2006.0
13807,0.28300000000000003,['Chris Brown'],0.5920000000000001,248693.0,4.1448833333333335,0.415,1.0,1vHdjqeiqvwX4zY8QgZBkf,0.0,7.0,0.0883,-10.019,0.0,2012,48.0,2012-07-03,0.13,126.475,0.339,2012.0
7054,0.6759999999999999,['Asia Cruise'],0.706,182587.0,3.0431166666666667,0.579,0.0,62cD87SVSewf9mX6D7hHXr,0.0,5.0,0.272,-2.931,1.0,Selfish,45.0,2007-12-11,0.0339,102.054,0.722,2007.0
4316,0.000746,['Bruce Faulconer'],0.305,57853.0,0.9642166666666667,0.893,0.0,7mGD2p1TAGLr2fvlKYC2gN,0.914,5.0,0.366,-9.621,0.0,Vegeta - Super Saiyan,43.0,2001,0.048,120.226,0.173,2001.0
11375,0.133,['Charlie Hunter'],0.593,364920.0,6.082,0.487,0.0,7GaflNzPucLzU07hW3j8d4,0.812,5.0,0.138,-13.167,0.0,Fine Corinthian Leather,47.0,2008-09-09,0.0384,77.295,0.7,2008.0
5462,0.00148,['Deftones'],0.343,365480.0,6.091333333333334,0.7979999999999999,0.0,1parffUcsk8pfGbyMtGnmW,0.000344,9.0,0.11,-5.9620000000000015,0.0,Tempest,51.0,2012-11-09,0.0545,147.769,0.0549,2012.0
14532,0.449,['Vedo'],0.754,258247.0,4.304116666666667,0.436,1.0,79sYN8CwQMVwA4wNXg1RVt,0.0,6.0,0.104,-9.183,0.0,Girls Need Love (V-Mix),66.0,2019-05-09,0.392,97.094,0.402,2019.0
11104,0.2,['Don Omar'],0.63,284933.0,4.748883333333334,0.6609999999999999,0.0,7zo8XAMYBG6nGpqGiIudBc,0.0,1.0,0.17,-5.11,0.0,Angelito,54.0,2006-01-01,0.045,156.005,0.311,2006.0
3488,0.14800000000000002,['Natalia Kills'],0.5489999999999999,223227.0,3.72045,0.955,0.0,089XJfZCapAEf3dkVoGQtq,3.21e-05,8.0,0.441,-3.145,1.0,Problem,53.0,2013-01-01,0.27,169.886,0.669,2013.0
5635,0.228,['K.Flay'],0.583,246373.0,4.106216666666667,0.64,1.0,4KAhc69yQjKk9cZUMxZ3n9,0.0,2.0,0.246,-7.805,1.0,Make Me Fade,53.0,2014-06-24,0.201,80.012,0.235,2014.0
32193,0.0721,['Brad Paisley'],0.487,274200.0,4.569999999999999,0.938,0.0,7xJqaCgeteqWPogqjjxkBl,2.63e-05,4.0,0.522,-5.466,1.0,American Saturday Night,51.0,2009-06-30,0.0533,157.795,0.733,2009.0
29851,0.524,['Black Flag'],0.401,129173.0,2.1528833333333335,0.907,1.0,3NoOwvxhI2yMYknxqnFUVx,0.0,11.0,0.48,-11.422,0.0,Nervous Breakdown,53.0,2006-01-24,0.0679,90.302,0.317,2006.0
10419,0.946,['Freddie Gibbs' 'The Alchemist' 'Conway the Machine'],0.6509999999999999,206027.0,3.433783333333333,0.493,1.0,3RyLrayd9un9ClTah57JI0,0.0,8.0,0.152,-11.18,0.0,Babies & Fools (feat. Conway the Machine),64.0,2020-05-29,0.317,75.729,0.7040000000000001,2020.0
25872,0.425,['The Script'],0.609,241467.0,4.02445,0.629,0.0,4Musyaro0NM5Awx8b5c627,0.0,10.0,0.0978,-5.024,1.0,The Man Who Can't Be Moved,60.0,2008-09-08,0.0264,99.955,0.325,2008.0
20025,0.406,['Mike Love'],0.851,482173.0,8.036216666666666,0.505,0.0,73gASYnzwZAzq5IYQf4Hff,1.15e-06,2.0,0.13,-5.648,0.0,Permanent Holiday,53.0,2012-12-21,0.139,112.843,0.784,2012.0
35411,0.632,['H.E.R.'],0.429,255066.0,4.2511,0.399,0.0,3f3cliOygeuUpGRwdohy12,3.2299999999999986e-05,5.0,0.087,-11.679,0.0,Comfortable,70.0,2020-02-05,0.0893,72.487,0.353,2020.0
25343,0.317,['N.O.R.E.'],0.7909999999999999,264653.0,4.4108833333333335,0.863,1.0,5ZKVNTG7yu7gbX4vryqS2X,1.13e-06,3.0,0.27,-6.1179999999999986,0.0,Nothin',54.0,2002-01-01,0.151,97.035,0.742,2002.0
30782,0.17800000000000002,['Wheeler Walker Jr.'],0.691,94293.0,1.57155,0.588,0.0,0imfNymwLWKyhLBlBZYg53,0.0,0.0,0.0832,-7.96,1.0,Drop 'Em Out,65.0,2016-02-12,0.101,95.649,0.972,2016.0
6781,0.8390000000000001,['Beegie Adair'],0.583,209333.0,3.4888833333333333,0.233,0.0,34oMi39G5RYgaCPwRNJ7OU,0.816,8.0,0.139,-15.529000000000002,1.0,They Didn't Believe Me,47.0,2004-01-01,0.0354,135.308,0.505,2004.0
8785,0.0277,['Fountains Of Wayne'],0.428,261747.0,4.36245,0.7040000000000001,0.0,6FeBkC4wmjcikm4Y2Orqnr,0.00128,4.0,0.146,-6.103,1.0,All Kinds Of Time,46.0,2003-01-01,0.0282,80.961,0.333,2003.0
5523,0.316,['Man Man'],0.711,265160.0,4.419333333333333,0.775,0.0,6pwYi8JStPRDK7bk2qul9w,0.0,1.0,0.102,-4.04,1.0,Head On (Hold On To Your Heart),52.0,2013-09-10,0.0295,125.044,0.745,2013.0
17530,0.000323,['AC/DC'],0.501,205107.0,3.41845,0.889,0.0,3Axmw41lmMoXih3NJYzbXb,0.0016,4.0,0.18600000000000005,-3.891,0.0,Black Ice,51.0,2008-10-20,0.0296,94.369,0.44,2008.0
31417,0.000933,['311'],0.638,209693.0,3.4948833333333336,0.867,0.0,1mHZhWJu6RVJhyu3USZdI5,2.29e-05,7.0,0.103,-6.815,1.0,I'll Be Here Awhile,47.0,2001-06-19,0.0312,142.045,0.8959999999999999,2001.0
3886,0.105,['Kim Petras'],0.7659999999999999,250616.0,4.176933333333333,0.7390000000000001,0.0,4qexD6ObR5nzpFJNpvQxIr,0.0,6.0,0.084,-3.011,0.0,I Don't Want It At All,62.0,2017-08-01,0.0835,110.018,0.7509999999999999,2017.0
27033,0.0567,['Travis Scott' 'ROSALÍA' 'Lil Baby'],0.5589999999999999,244874.0,4.0812333333333335,0.491,1.0,7h0d2h0fUmzbs7zeFigJPn,0.0,2.0,0.0992,-6.4060000000000015,0.0,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,79.0,2019-12-27,0.0346,153.131,0.114,2019.0
31747,0.586,['George Strait'],0.639,164907.0,2.74845,0.5710000000000001,0.0,1gRCa3l4LBaRfHihirJa4A,2.8000000000000013e-05,4.0,0.158,-7.364,1.0,She'll Leave You With A Smile - Edit,47.0,2004-01-01,0.0226,97.991,0.528,2004.0
4473,0.905,['Emilíana Torrini'],0.125,351333.0,5.85555,0.16399999999999998,0.0,0mQ1btcyqFDvTpaCFs04cR,0.0283,7.0,0.0903,-14.239,1.0,Gollum's Song,48.0,2002-12-02,0.0361,80.453,0.0377,2002.0
22545,0.117,['ZAYN'],0.584,202747.0,3.379116666666667,0.7,1.0,0PDUDa38GO8lMxLCRc4lL1,0.0,11.0,0.0939,-4.275,1.0,PILLOWTALK,78.0,2016-03-25,0.0456,124.944,0.438,2016.0
2537,0.322,['Incubus'],0.46,259000.0,4.316666666666666,0.654,0.0,0so3fn4puCc8QFkiNr0FJ0,0.000302,8.0,0.142,-4.553,1.0,Here in My Room,46.0,2004-02-03,0.0258,141.991,0.19,2004.0
23673,0.000728,['Jonas Brothers'],0.584,153347.0,2.5557833333333333,0.696,0.0,6sDP4912wjwB7BJhbSnjS1,0.0,7.0,0.184,-3.836,1.0,S.O.S.,64.0,2007-01-01,0.0694,137.112,0.6990000000000001,2007.0
40533,0.000413,['A Day To Remember'],0.354,203893.0,3.398216666666667,0.948,0.0,4hjADSjvdIIW3xchE5h1eS,3.23e-06,8.0,0.831,-5.739,1.0,Holdin' It Down for the Underground,48.0,2009,0.154,75.113,0.441,2009.0
7277,0.669,['Paula Sergio'],0.604,150613.0,2.5102166666666665,0.611,0.0,7CzWvXHsAFAJeXAEHNXRdf,0.000123,0.0,0.18,-11.217,1.0,Garota de Ipanema,59.0,2009-04-01,0.0377,79.695,0.805,2009.0
2189,0.682,['Goldfrapp'],0.481,229827.0,3.83045,0.413,0.0,2YxXBLWd39JelHf6LhxZ2o,0.939,5.0,0.149,-9.863,0.0,Lovely Head,50.0,2000-09-10,0.0278,109.001,0.053,2000.0
13139,0.828,['Christine Fan' 'Angela Chang'],0.5920000000000001,228520.0,3.808666666666667,0.469,0.0,47qkmo2smLRBNlbzDEwZHS,0.0,2.0,0.198,-7.667999999999997,1.0,如果的事,54.0,2005-06-03,0.0293,129.959,0.5579999999999999,2005.0
2636,0.345,['John Prine'],0.564,303307.0,5.055116666666667,0.414,0.0,6CX3K4UXAPXk9BymJZQTIP,2.91e-06,9.0,0.241,-10.879,1.0,Crazy as a Loon,44.0,2005-04-26,0.0292,121.437,0.5579999999999999,2005.0
15991,0.889,['Clem Leek'],0.301,232221.0,3.87035,0.198,0.0,7tZku9Vp402YZ4wW2UYLU3,0.871,10.0,0.104,-18.721,0.0,Bless Those Tired Eyes,51.0,2013-02-20,0.0314,136.903,0.04,2013.0
11444,0.7609999999999999,['Norah Jones'],0.638,210053.0,3.5008833333333333,0.407,0.0,3QQp605HhNi3W72eizNtxZ,0.212,0.0,0.126,-11.3,1.0,I Wouldn't Need You,52.0,2009-11-17,0.0265,109.38,0.285,2009.0
10014,0.0905,['Overtime'],0.58,283280.0,4.721333333333333,0.6659999999999999,1.0,4hexDDErC1cS0SF4Eqrz8k,0.0,3.0,0.17800000000000002,-6.664,0.0,Hunger in My Stomach,53.0,2016-05-03,0.0337,132.997,0.222,2016.0
40168,0.84,['Kimya Dawson'],0.513,188280.0,3.138,0.222,0.0,4tUOIdAbmMCYnrxSVbyc9V,5.3799999999999986e-05,5.0,0.121,-13.239,1.0,Tire Swing,49.0,2006-05-09,0.0787,165.885,0.393,2006.0
12726,0.131,['Los Rieleros Del Norte'],0.509,189427.0,3.1571166666666666,0.7290000000000001,0.0,62zSWES4N5m1tr7ovTMWf3,5.24e-06,5.0,0.0587,-6.891,1.0,Una Mujer Como Tú,39.0,2001-01-01,0.0496,117.687,0.7709999999999999,2001.0
31533,0.0138,['DJ Jazzy Jeff & The Fresh Prince'],0.6679999999999999,269573.0,4.492883333333333,0.735,0.0,3NHfaIO3ELy1nm9tpMwzp9,0.0,7.0,0.879,-7.747000000000001,1.0,Summertime,50.0,2002-11-26,0.0615,95.109,0.441,2002.0
