divorce_date,dob_man,education_man,income_man,dob_woman,education_woman,income_woman,marriage_date,marriage_duration,num_kids,marriage_year,man_age_marriage,woman_age_marriage
2006-08-22 00:00:00,1959-03-07 00:00:00,Professional,16000.0,1961-09-20 00:00:00,Preparatory,2500.0,1982-01-23 00:00:00,25.0,3.0,1982,23,21
2011-08-22 00:00:00,1958-10-08 00:00:00,Preparatory,5000.0,1966-10-01 00:00:00,Preparatory,5000.0,1986-01-17 00:00:00,23.0,3.0,1986,28,20
2000-09-22 00:00:00,1966-11-27 00:00:00,Preparatory,1200.0,1968-01-22 00:00:00,Preparatory,1300.0,1988-09-11 00:00:00,11.0,1.0,1988,22,20
2000-09-22 00:00:00,1968-02-28 00:00:00,Professional,16000.0,1968-05-06 00:00:00,Professional,3000.0,1992-04-04 00:00:00,8.0,2.0,1992,24,24
2000-09-22 00:00:00,1968-06-15 00:00:00,Professional,4000.0,1966-02-17 00:00:00,Preparatory,3000.0,1996-10-29 00:00:00,3.0,nan,1996,28,30
2004-09-22 00:00:00,1964-02-16 00:00:00,Professional,8000.0,1973-07-06 00:00:00,Professional,5000.0,2003-06-13 00:00:00,1.0,nan,2003,39,30
2008-09-22 00:00:00,1968-04-27 00:00:00,Secondary,4000.0,1971-05-25 00:00:00,Secondary,3000.0,1991-11-12 00:00:00,16.0,2.0,1991,23,20
2008-09-22 00:00:00,1965-09-17 00:00:00,Professional,20000.0,1975-04-17 00:00:00,Professional,18000.0,2004-07-16 00:00:00,4.0,nan,2004,39,29
2009-09-22 00:00:00,1975-06-13 00:00:00,Primary,7000.0,1970-09-16 00:00:00,Secondary,3000.0,1994-09-21 00:00:00,14.0,nan,1994,19,24
2010-09-22 00:00:00,1971-09-11 00:00:00,Professional,4400.0,1969-07-22 00:00:00,Professional,12000.0,2005-09-02 00:00:00,5.0,nan,2005,34,36
2001-10-22 00:00:00,1972-03-15 00:00:00,Professional,7000.0,1972-01-23 00:00:00,Professional,5000.0,1999-11-13 00:00:00,1.0,nan,1999,27,27
2003-10-22 00:00:00,1953-04-11 00:00:00,Professional,5000.0,1957-09-22 00:00:00,Professional,18000.0,1978-06-17 00:00:00,25.0,2.0,1978,25,21
2003-10-22 00:00:00,1958-04-08 00:00:00,Primary,2000.0,1956-09-19 00:00:00,Preparatory,20000.0,1980-04-21 00:00:00,23.0,2.0,1980,22,24
2009-10-22 00:00:00,1975-10-02 00:00:00,Professional,12000.0,1974-02-09 00:00:00,Professional,8000.0,1998-06-06 00:00:00,11.0,2.0,1998,23,24
2009-10-22 00:00:00,1975-06-23 00:00:00,Primary,4000.0,1976-06-06 00:00:00,Preparatory,4000.0,1994-09-14 00:00:00,6.0,2.0,1994,19,18
2013-10-22 00:00:00,1963-02-13 00:00:00,Preparatory,3000.0,1962-12-23 00:00:00,Professional,20000.0,1991-12-01 00:00:00,19.0,nan,1991,28,29
2014-10-22 00:00:00,1977-07-19 00:00:00,Preparatory,5800.0,1979-05-11 00:00:00,Preparatory,5000.0,2005-08-19 00:00:00,9.0,nan,2005,28,26
2002-11-22 00:00:00,1975-11-12 00:00:00,Preparatory,2500.0,1980-10-22 00:00:00,Preparatory,4000.0,2001-06-11 00:00:00,1.0,nan,2001,26,21
2002-11-22 00:00:00,1975-05-23 00:00:00,Preparatory,8000.0,1979-04-21 00:00:00,Preparatory,2000.0,1999-07-24 00:00:00,3.0,nan,1999,24,20
2002-11-22 00:00:00,1968-01-08 00:00:00,Preparatory,2000.0,1972-04-18 00:00:00,Professional,4000.0,1993-08-12 00:00:00,8.0,1.0,1993,25,21
2007-11-22 00:00:00,1972-02-12 00:00:00,Preparatory,6000.0,1974-12-08 00:00:00,Professional,6000.0,1998-08-21 00:00:00,9.0,1.0,1998,26,24
2010-11-22 00:00:00,1983-01-05 00:00:00,Professional,6000.0,1983-07-20 00:00:00,Professional,6000.0,2003-12-13 00:00:00,6.0,nan,2003,20,20
2012-11-22 00:00:00,1959-08-09 00:00:00,Professional,10000.0,1971-05-18 00:00:00,Professional,8000.0,2003-01-10 00:00:00,9.0,1.0,2003,44,32
2009-12-22 00:00:00,1975-08-16 00:00:00,Professional,11200.0,1980-03-27 00:00:00,Professional,10000.0,2007-06-02 00:00:00,2.0,nan,2007,32,27
2011-12-22 00:00:00,1956-07-18 00:00:00,Preparatory,5000.0,1970-01-19 00:00:00,Professional,7000.0,2004-12-17 00:00:00,7.0,nan,2004,48,34
2001-01-23 00:00:00,1955-06-01 00:00:00,Professional,10000.0,1956-01-31 00:00:00,Professional,10000.0,1981-12-18 00:00:00,19.0,2.0,1981,26,25
2004-01-23 00:00:00,1965-08-22 00:00:00,Professional,17000.0,1971-12-02 00:00:00,Professional,5000.0,1996-10-19 00:00:00,7.0,1.0,1996,31,25
2004-01-23 00:00:00,1975-10-18 00:00:00,Preparatory,3000.0,1976-08-11 00:00:00,Professional,4000.0,2001-03-08 00:00:00,2.0,nan,2001,26,25
2004-01-23 00:00:00,1972-08-08 00:00:00,Professional,5000.0,1969-05-17 00:00:00,Preparatory,3000.0,2000-05-20 00:00:00,3.0,nan,2000,28,31
2012-01-23 00:00:00,1977-01-25 00:00:00,Professional,18000.0,1977-10-28 00:00:00,Professional,14000.0,2000-01-04 00:00:00,10.0,3.0,2000,23,23
2014-01-23 00:00:00,1975-12-27 00:00:00,Professional,18000.0,1970-10-31 00:00:00,Professional,17000.0,2007-12-28 00:00:00,5.0,nan,2007,32,37
2001-02-23 00:00:00,1975-08-03 00:00:00,Professional,3000.0,1973-01-11 00:00:00,Professional,3000.0,1994-04-06 00:00:00,6.0,1.0,1994,19,21
2010-02-23 00:00:00,1971-10-13 00:00:00,Professional,5000.0,1977-04-16 00:00:00,Professional,5000.0,1999-04-02 00:00:00,10.0,nan,1999,28,22
2010-02-23 00:00:00,1960-01-11 00:00:00,Secondary,50000.0,1958-12-04 00:00:00,Professional,5000.0,1985-12-28 00:00:00,21.0,2.0,1985,25,27
2010-02-23 00:00:00,1975-04-28 00:00:00,Professional,6000.0,1976-10-18 00:00:00,Professional,10000.0,2007-04-26 00:00:00,1.0,nan,2007,32,31
2011-02-23 00:00:00,1964-04-09 00:00:00,Professional,25000.0,1968-09-02 00:00:00,Professional,7500.0,1997-05-04 00:00:00,13.0,nan,1997,33,29
2015-02-23 00:00:00,1977-12-12 00:00:00,Secondary,4500.0,1976-11-08 00:00:00,Secondary,6000.0,2004-07-06 00:00:00,10.0,2.0,2004,27,28
2001-03-23 00:00:00,1952-03-24 00:00:00,Primary,8000.0,1951-08-10 00:00:00,Professional,1000.0,1975-10-01 00:00:00,25.0,nan,1975,23,24
2004-03-23 00:00:00,1975-06-30 00:00:00,Preparatory,4200.0,1982-07-26 00:00:00,Preparatory,7000.0,2000-08-09 00:00:00,3.0,1.0,2000,25,18
2010-03-23 00:00:00,1975-03-02 00:00:00,Professional,8400.0,1976-10-07 00:00:00,Professional,8400.0,2007-03-14 00:00:00,2.0,nan,2007,32,31
2011-03-23 00:00:00,1980-04-02 00:00:00,Professional,5000.0,1980-08-16 00:00:00,Professional,5000.0,2005-12-08 00:00:00,5.0,1.0,2005,25,25
2015-03-23 00:00:00,1985-01-02 00:00:00,Professional,7000.0,1989-03-15 00:00:00,Professional,12000.0,2014-02-14 00:00:00,1.0,nan,2014,29,25
2008-04-23 00:00:00,1971-10-23 00:00:00,Professional,10679.0,1971-02-19 00:00:00,Professional,7000.0,1998-05-16 00:00:00,9.0,2.0,1998,27,27
2009-04-23 00:00:00,1965-01-16 00:00:00,Preparatory,3000.0,1973-10-30 00:00:00,Preparatory,2320.0,2004-01-07 00:00:00,4.0,nan,2004,39,31
2012-04-23 00:00:00,1956-10-04 00:00:00,Professional,50000.0,1956-11-14 00:00:00,Professional,70000.0,1980-08-30 00:00:00,31.0,2.0,1980,24,24
2003-05-23 00:00:00,1972-08-13 00:00:00,Professional,6000.0,1974-10-11 00:00:00,Professional,10000.0,1998-02-14 00:00:00,5.0,1.0,1998,26,24
2006-05-23 00:00:00,1962-08-27 00:00:00,Professional,9000.0,1965-12-12 00:00:00,Professional,13000.0,1988-10-14 00:00:00,17.0,2.0,1988,26,23
2007-05-23 00:00:00,1971-09-08 00:00:00,Preparatory,5000.0,1973-07-06 00:00:00,Professional,8000.0,1993-01-29 00:00:00,13.0,3.0,1993,22,20
2007-05-23 00:00:00,1957-08-18 00:00:00,Professional,7000.0,1960-07-11 00:00:00,Secondary,3200.0,1978-07-29 00:00:00,28.0,3.0,1978,21,18
2007-05-23 00:00:00,1961-08-02 00:00:00,Preparatory,8000.0,1964-10-02 00:00:00,Secondary,8000.0,1986-12-05 00:00:00,19.0,2.0,1986,25,22
2011-05-23 00:00:00,1969-10-04 00:00:00,Professional,6000.0,1969-08-25 00:00:00,Professional,7000.0,1998-08-29 00:00:00,11.0,2.0,1998,29,29
2012-05-23 00:00:00,1983-07-17 00:00:00,Professional,10000.0,1984-10-22 00:00:00,Preparatory,5000.0,2005-06-05 00:00:00,7.0,2.0,2005,22,21
2013-05-23 00:00:00,1963-12-14 00:00:00,Preparatory,14000.0,1960-03-13 00:00:00,Professional,6000.0,1982-09-28 00:00:00,31.0,2.0,1982,19,22
2000-06-23 00:00:00,1977-04-19 00:00:00,Professional,2000.0,1973-11-18 00:00:00,Professional,3600.0,1998-12-30 00:00:00,1.0,1.0,1998,21,25
2000-06-23 00:00:00,1976-06-12 00:00:00,Preparatory,3000.0,1980-09-21 00:00:00,Preparatory,800.0,1997-04-30 00:00:00,1.0,1.0,1997,21,17
2005-06-23 00:00:00,1965-10-28 00:00:00,Preparatory,11000.0,1966-03-22 00:00:00,Professional,10000.0,1993-11-12 00:00:00,11.0,nan,1993,28,27
2006-06-23 00:00:00,1976-04-05 00:00:00,Professional,4000.0,1973-12-18 00:00:00,Professional,6000.0,2001-11-17 00:00:00,3.0,nan,2001,25,28
2009-06-23 00:00:00,1974-09-20 00:00:00,Professional,6000.0,1976-08-25 00:00:00,Professional,6000.0,2007-12-14 00:00:00,4.0,nan,2007,33,31
2009-06-23 00:00:00,1977-01-27 00:00:00,Professional,6000.0,1974-09-20 00:00:00,Professional,3000.0,1996-08-20 00:00:00,7.0,1.0,1996,19,22
2010-06-23 00:00:00,1964-10-27 00:00:00,Preparatory,10000.0,1971-08-29 00:00:00,Preparatory,8000.0,1993-04-17 00:00:00,14.0,2.0,1993,29,22
2011-06-23 00:00:00,1984-03-15 00:00:00,Professional,7000.0,1983-10-25 00:00:00,Professional,7000.0,2007-02-03 00:00:00,3.0,1.0,2007,23,24
2014-06-23 00:00:00,1983-01-01 00:00:00,None,1700.0,1989-01-01 00:00:00,Secondary,1700.0,2006-06-09 00:00:00,8.0,1.0,2006,23,17
2004-07-23 00:00:00,1975-12-05 00:00:00,Preparatory,2000.0,1977-04-15 00:00:00,Professional,7000.0,1997-12-27 00:00:00,6.0,1.0,1997,22,20
2007-07-23 00:00:00,1980-11-10 00:00:00,Professional,8000.0,1984-01-15 00:00:00,Professional,12000.0,2005-11-25 00:00:00,1.0,1.0,2005,25,21
2008-07-23 00:00:00,1970-06-03 00:00:00,Professional,2000.0,1972-01-14 00:00:00,Professional,2000.0,1997-04-30 00:00:00,11.0,1.0,1997,27,25
2010-07-23 00:00:00,1972-08-28 00:00:00,Professional,10000.0,1977-09-29 00:00:00,Professional,5000.0,2002-04-13 00:00:00,7.0,1.0,2002,30,25
2013-07-23 00:00:00,1988-06-30 00:00:00,Preparatory,3700.0,1988-06-25 00:00:00,Professional,3500.0,2006-07-26 00:00:00,6.0,1.0,2006,18,18
2002-08-23 00:00:00,1961-04-30 00:00:00,Professional,15000.0,1963-02-27 00:00:00,Professional,3000.0,1985-09-14 00:00:00,16.0,2.0,1985,24,22
2006-08-23 00:00:00,1977-02-26 00:00:00,Preparatory,65000.0,1984-05-28 00:00:00,Preparatory,4000.0,2003-02-05 00:00:00,3.0,nan,2003,26,19
2011-08-23 00:00:00,1980-03-14 00:00:00,Professional,5000.0,1980-09-22 00:00:00,Professional,5000.0,2001-07-27 00:00:00,6.0,1.0,2001,21,21
2012-08-23 00:00:00,1979-02-22 00:00:00,Professional,10000.0,1978-03-16 00:00:00,Professional,10000.0,2003-04-09 00:00:00,8.0,1.0,2003,24,25
2002-09-23 00:00:00,1970-07-12 00:00:00,Preparatory,3000.0,1971-02-19 00:00:00,Secondary,2000.0,1991-11-28 00:00:00,10.0,2.0,1991,21,20
2003-09-23 00:00:00,1961-10-11 00:00:00,Primary,1000.0,1978-11-02 00:00:00,Secondary,1100.0,1995-11-12 00:00:00,7.0,1.0,1995,34,17
2009-09-23 00:00:00,1977-08-31 00:00:00,Preparatory,5000.0,1977-08-11 00:00:00,Professional,4800.0,1999-06-01 00:00:00,10.0,nan,1999,22,22
2010-09-23 00:00:00,1967-10-08 00:00:00,Preparatory,15000.0,1969-12-19 00:00:00,Preparatory,5000.0,1988-03-25 00:00:00,21.0,2.0,1988,21,19
2013-09-23 00:00:00,1982-09-07 00:00:00,Professional,12000.0,1983-06-19 00:00:00,Professional,7000.0,2007-03-15 00:00:00,6.0,1.0,2007,25,24
2014-09-23 00:00:00,1980-07-29 00:00:00,Preparatory,8000.0,1983-03-17 00:00:00,Professional,10000.0,2008-12-17 00:00:00,4.0,nan,2008,28,25
2002-10-23 00:00:00,1950-04-27 00:00:00,Professional,8000.0,1956-05-05 00:00:00,Professional,7000.0,1980-09-25 00:00:00,22.0,2.0,1980,30,24
2007-10-23 00:00:00,1978-08-14 00:00:00,Preparatory,2500.0,1980-05-01 00:00:00,Professional,2800.0,2006-01-30 00:00:00,1.0,nan,2006,28,26
2009-10-23 00:00:00,1984-09-16 00:00:00,Preparatory,3000.0,1985-07-13 00:00:00,Preparatory,3000.0,2003-06-24 00:00:00,6.0,1.0,2003,19,18
2014-10-23 00:00:00,1978-11-24 00:00:00,Secondary,3000.0,1978-11-01 00:00:00,Professional,3000.0,2012-06-15 00:00:00,2.0,nan,2012,34,34
2001-11-23 00:00:00,1972-07-29 00:00:00,Preparatory,4000.0,1973-11-10 00:00:00,Secondary,3440.0,1991-04-01 00:00:00,10.0,2.0,1991,19,18
2001-11-23 00:00:00,1966-02-16 00:00:00,Professional,9000.0,1967-01-07 00:00:00,Professional,4000.0,1991-06-09 00:00:00,10.0,1.0,1991,25,24
2011-11-23 00:00:00,1968-01-15 00:00:00,Professional,14000.0,1973-03-25 00:00:00,Professional,13000.0,1996-08-24 00:00:00,14.0,2.0,1996,28,23
2002-12-23 00:00:00,1952-04-13 00:00:00,Professional,3000.0,1966-09-14 00:00:00,Professional,13000.0,1991-04-27 00:00:00,11.0,2.0,1991,39,25
2002-12-23 00:00:00,1956-12-24 00:00:00,Secondary,1500.0,1962-08-03 00:00:00,Professional,10200.0,1985-12-23 00:00:00,17.0,2.0,1985,29,23
2003-12-23 00:00:00,1952-06-22 00:00:00,Secondary,1000.0,1953-01-07 00:00:00,Secondary,2000.0,1971-03-16 00:00:00,32.0,3.0,1971,19,18
2003-12-23 00:00:00,1966-12-16 00:00:00,Preparatory,3000.0,1968-11-20 00:00:00,Secondary,1600.0,1987-09-26 00:00:00,16.0,3.0,1987,21,19
2003-12-23 00:00:00,1969-10-26 00:00:00,Professional,6000.0,1971-07-03 00:00:00,Preparatory,2000.0,1990-07-14 00:00:00,13.0,2.0,1990,21,19
2008-12-23 00:00:00,1975-06-08 00:00:00,Professional,4000.0,1979-06-05 00:00:00,Preparatory,4000.0,2001-09-05 00:00:00,6.0,2.0,2001,26,22
2008-12-23 00:00:00,1972-11-18 00:00:00,Professional,6500.0,1980-09-27 00:00:00,Professional,8000.0,2004-02-27 00:00:00,4.0,nan,2004,32,24
2008-12-23 00:00:00,1969-11-08 00:00:00,Professional,20000.0,1968-04-07 00:00:00,Professional,10000.0,1999-02-27 00:00:00,7.0,1.0,1999,30,31
2009-12-23 00:00:00,1977-02-18 00:00:00,Professional,6000.0,1982-10-27 00:00:00,Professional,5000.0,2005-03-06 00:00:00,3.0,nan,2005,28,23
2002-01-24 00:00:00,1966-03-09 00:00:00,Professional,3000.0,1956-10-27 00:00:00,Professional,7000.0,1995-07-01 00:00:00,7.0,nan,1995,29,39
2006-01-24 00:00:00,1980-08-19 00:00:00,Professional,10000.0,1980-04-30 00:00:00,Professional,7000.0,2004-10-21 00:00:00,1.0,nan,2004,24,24
2007-01-24 00:00:00,1977-12-05 00:00:00,Primary,3600.0,1983-01-13 00:00:00,Secondary,4000.0,2003-01-28 00:00:00,4.0,nan,2003,26,20
2008-01-24 00:00:00,1968-06-15 00:00:00,Secondary,1500.0,1971-12-12 00:00:00,Secondary,5000.0,1991-09-09 00:00:00,13.0,3.0,1991,23,20
2008-01-24 00:00:00,1967-05-30 00:00:00,Preparatory,4000.0,1954-06-16 00:00:00,Professional,4000.0,1985-07-12 00:00:00,18.0,1.0,1985,18,31
2011-01-24 00:00:00,1960-10-20 00:00:00,Professional,9800.0,1961-10-13 00:00:00,Preparatory,4500.0,1992-12-19 00:00:00,16.0,1.0,1992,32,31
2012-02-24 00:00:00,1973-04-08 00:00:00,Professional,5000.0,1985-12-09 00:00:00,Professional,4000.0,2010-11-01 00:00:00,2.0,nan,2010,37,25
2004-03-24 00:00:00,1977-08-29 00:00:00,Professional,8000.0,1978-09-21 00:00:00,Professional,4500.0,2000-01-06 00:00:00,3.0,1.0,2000,23,22
2004-03-24 00:00:00,1983-01-11 00:00:00,Preparatory,1500.0,1982-02-28 00:00:00,Preparatory,1400.0,2002-04-19 00:00:00,1.0,1.0,2002,19,20
2004-03-24 00:00:00,1970-03-01 00:00:00,Professional,10000.0,1967-08-02 00:00:00,Professional,5500.0,1996-11-01 00:00:00,8.0,nan,1996,26,29
2010-03-24 00:00:00,1961-07-06 00:00:00,Professional,10000.0,1958-12-02 00:00:00,Professional,10000.0,1997-07-18 00:00:00,12.0,nan,1997,36,39
2014-03-24 00:00:00,1973-07-14 00:00:00,Professional,10000.0,1978-06-25 00:00:00,Professional,15000.0,1997-08-26 00:00:00,15.0,2.0,1997,24,19
2001-04-24 00:00:00,1976-03-31 00:00:00,Secondary,600.0,1980-02-26 00:00:00,Preparatory,3000.0,1997-07-08 00:00:00,3.0,1.0,1997,21,17
2012-04-24 00:00:00,1978-01-10 00:00:00,Preparatory,22000.0,1983-05-05 00:00:00,Preparatory,6800.0,2000-05-19 00:00:00,11.0,2.0,2000,22,17
2002-05-24 00:00:00,1956-01-04 00:00:00,Secondary,1600.0,1959-02-06 00:00:00,Secondary,4000.0,1982-06-19 00:00:00,15.0,nan,1982,26,23
2010-05-24 00:00:00,1974-01-01 00:00:00,Professional,5000.0,1976-07-05 00:00:00,Professional,4000.0,1999-07-23 00:00:00,10.0,2.0,1999,25,23
2013-05-24 00:00:00,1978-07-09 00:00:00,Professional,5800.0,1977-12-24 00:00:00,Professional,5800.0,2002-11-29 00:00:00,10.0,2.0,2002,24,25
2002-06-24 00:00:00,1970-06-27 00:00:00,Professional,11000.0,1968-09-23 00:00:00,Professional,8000.0,1993-12-16 00:00:00,8.0,3.0,1993,23,25
2005-06-24 00:00:00,1977-04-22 00:00:00,Professional,7000.0,1979-10-24 00:00:00,Professional,3000.0,1998-01-06 00:00:00,7.0,1.0,1998,21,19
2008-06-24 00:00:00,1963-07-01 00:00:00,Preparatory,5000.0,1962-05-27 00:00:00,Professional,8000.0,1990-06-22 00:00:00,18.0,2.0,1990,27,28
2008-06-24 00:00:00,1957-02-02 00:00:00,Preparatory,10000.0,1966-11-13 00:00:00,Professional,18000.0,1992-11-14 00:00:00,15.0,1.0,1992,35,26
2009-06-24 00:00:00,1973-02-15 00:00:00,Professional,9000.0,1966-04-20 00:00:00,Professional,10000.0,2008-02-05 00:00:00,1.0,nan,2008,35,42
2009-06-24 00:00:00,1975-01-20 00:00:00,Secondary,2500.0,1975-01-20 00:00:00,Secondary,1500.0,2007-09-03 00:00:00,2.0,nan,2007,32,32
2009-06-24 00:00:00,1967-07-01 00:00:00,Professional,4500.0,1967-07-27 00:00:00,Primary,1440.0,2002-09-12 00:00:00,4.0,2.0,2002,35,35
2010-06-24 00:00:00,1969-10-16 00:00:00,Professional,20000.0,1971-06-11 00:00:00,Professional,15000.0,2001-06-10 00:00:00,8.0,nan,2001,32,30
2010-06-24 00:00:00,1965-01-27 00:00:00,Professional,10000.0,1967-03-20 00:00:00,Professional,8000.0,1990-04-26 00:00:00,20.0,2.0,1990,25,23
2010-06-24 00:00:00,1979-05-09 00:00:00,Professional,10000.0,1981-04-10 00:00:00,Professional,10000.0,2004-05-29 00:00:00,5.0,1.0,2004,25,23
2011-06-24 00:00:00,1974-09-16 00:00:00,Professional,6000.0,1975-10-02 00:00:00,Professional,7000.0,2002-05-07 00:00:00,10.0,2.0,2002,28,27
2014-06-24 00:00:00,1984-08-29 00:00:00,Preparatory,8000.0,1983-11-07 00:00:00,Preparatory,3400.0,2011-04-06 00:00:00,3.0,nan,2011,27,28
2014-06-24 00:00:00,1985-07-21 00:00:00,Professional,12000.0,1984-08-22 00:00:00,Professional,10000.0,2013-07-02 00:00:00,1.0,nan,2013,28,29
2006-07-24 00:00:00,1970-11-23 00:00:00,Preparatory,4000.0,1970-09-13 00:00:00,Preparatory,4000.0,1989-01-12 00:00:00,16.0,1.0,1989,19,19
2008-07-24 00:00:00,1975-11-09 00:00:00,Preparatory,3000.0,1987-09-07 00:00:00,Preparatory,2500.0,2007-10-07 00:00:00,1.0,1.0,2007,32,20
2013-07-24 00:00:00,1987-06-08 00:00:00,Secondary,4800.0,1987-10-22 00:00:00,Preparatory,3600.0,2007-10-23 00:00:00,3.0,2.0,2007,20,20
2000-08-24 00:00:00,1972-09-02 00:00:00,Secondary,4500.0,1975-05-10 00:00:00,Preparatory,2400.0,1996-05-10 00:00:00,3.0,nan,1996,24,21
2001-08-24 00:00:00,1962-09-27 00:00:00,Professional,4300.0,1965-10-07 00:00:00,Professional,4000.0,1988-10-13 00:00:00,12.0,1.0,1988,26,23
2004-08-24 00:00:00,1968-04-01 00:00:00,Professional,4000.0,1973-02-12 00:00:00,Professional,5000.0,1999-02-27 00:00:00,5.0,1.0,1999,31,26
2001-09-24 00:00:00,1961-10-09 00:00:00,Secondary,600.0,1967-01-06 00:00:00,Primary,500.0,1992-07-24 00:00:00,8.0,nan,1992,31,25
2002-09-24 00:00:00,1955-09-18 00:00:00,Professional,8000.0,1958-12-13 00:00:00,Secondary,4000.0,1977-12-02 00:00:00,25.0,5.0,1977,22,19
2002-09-24 00:00:00,1967-04-07 00:00:00,Professional,10000.0,1972-04-14 00:00:00,Professional,8000.0,1987-12-20 00:00:00,4.0,nan,1987,20,15
2003-09-24 00:00:00,1972-07-23 00:00:00,Professional,10000.0,1974-07-14 00:00:00,Professional,4000.0,1995-10-10 00:00:00,7.0,1.0,1995,23,21
2007-09-24 00:00:00,1985-02-14 00:00:00,Secondary,1500.0,1986-04-07 00:00:00,Secondary,1500.0,2003-09-06 00:00:00,6.0,1.0,2003,18,17
2009-09-24 00:00:00,1969-08-14 00:00:00,Preparatory,4000.0,1970-04-27 00:00:00,Secondary,6000.0,1992-10-17 00:00:00,14.0,3.0,1992,23,22
2009-09-24 00:00:00,1978-04-22 00:00:00,Professional,7000.0,1980-06-16 00:00:00,Professional,6000.0,2005-05-04 00:00:00,4.0,nan,2005,27,25
2010-09-24 00:00:00,1967-02-25 00:00:00,Professional,10000.0,1966-04-01 00:00:00,Professional,12000.0,1990-03-22 00:00:00,20.0,1.0,1990,23,24
2013-09-24 00:00:00,1950-03-02 00:00:00,Professional,10000.0,1951-09-03 00:00:00,Professional,6400.0,1986-09-04 00:00:00,27.0,1.0,1986,36,35
2005-10-24 00:00:00,1963-11-14 00:00:00,Professional,3000.0,1966-10-24 00:00:00,Professional,4800.0,2004-03-04 00:00:00,1.0,nan,2004,41,38
2006-10-24 00:00:00,1967-08-09 00:00:00,Professional,10000.0,1970-04-28 00:00:00,Professional,10000.0,1996-12-20 00:00:00,10.0,1.0,1996,29,26
2008-10-24 00:00:00,1980-10-18 00:00:00,Professional,3000.0,1981-03-31 00:00:00,Professional,3000.0,2002-01-23 00:00:00,3.0,1.0,2002,22,21
2011-10-24 00:00:00,1979-09-03 00:00:00,Professional,18000.0,1979-02-27 00:00:00,Professional,10000.0,2007-03-08 00:00:00,4.0,nan,2007,28,28
2013-10-24 00:00:00,1970-08-31 00:00:00,Professional,40000.0,1970-09-24 00:00:00,Preparatory,4800.0,1997-08-08 00:00:00,18.0,nan,1997,27,27
2008-11-24 00:00:00,1966-01-23 00:00:00,Preparatory,6000.0,1965-11-21 00:00:00,Preparatory,5000.0,1985-12-13 00:00:00,22.0,2.0,1985,19,20
2010-11-24 00:00:00,1977-02-05 00:00:00,Secondary,9000.0,1972-08-30 00:00:00,Professional,18000.0,1999-11-13 00:00:00,10.0,2.0,1999,22,27
2011-11-24 00:00:00,1981-05-22 00:00:00,Secondary,4800.0,1983-11-26 00:00:00,Secondary,2300.0,2004-11-15 00:00:00,6.0,2.0,2004,23,21
2014-11-24 00:00:00,1969-08-01 00:00:00,Secondary,6000.0,1970-10-16 00:00:00,Secondary,6000.0,1987-02-12 00:00:00,27.0,2.0,1987,18,17
2007-01-25 00:00:00,1959-12-22 00:00:00,Professional,8000.0,1962-11-14 00:00:00,Professional,10000.0,1983-06-12 00:00:00,23.0,1.0,1983,24,21
2012-01-25 00:00:00,1973-01-17 00:00:00,Professional,8400.0,1973-03-06 00:00:00,Professional,10500.0,1998-02-18 00:00:00,11.0,3.0,1998,25,25
2012-01-25 00:00:00,1978-07-09 00:00:00,None,3000.0,1974-03-23 00:00:00,Preparatory,4000.0,2010-10-12 00:00:00,1.0,nan,2010,32,36
2012-01-25 00:00:00,1979-03-30 00:00:00,Professional,5000.0,1979-08-03 00:00:00,Secondary,2000.0,2009-07-13 00:00:00,2.0,nan,2009,30,30
2012-01-25 00:00:00,1973-05-25 00:00:00,Professional,15000.0,1978-11-13 00:00:00,Professional,15000.0,2006-09-14 00:00:00,5.0,nan,2006,33,28
2013-01-25 00:00:00,1962-11-22 00:00:00,Professional,13000.0,1969-10-01 00:00:00,Professional,8000.0,2000-01-20 00:00:00,13.0,1.0,2000,38,31
2003-02-25 00:00:00,1972-08-19 00:00:00,Professional,6000.0,1976-07-09 00:00:00,Professional,4800.0,1998-11-28 00:00:00,4.0,1.0,1998,26,22
2005-02-25 00:00:00,1960-06-22 00:00:00,Professional,15000.0,1962-12-18 00:00:00,Professional,9000.0,1981-07-08 00:00:00,23.0,3.0,1981,21,19
2008-02-25 00:00:00,1977-10-30 00:00:00,Secondary,3500.0,1984-02-16 00:00:00,Secondary,3000.0,2004-11-15 00:00:00,4.0,1.0,2004,27,20
2009-02-25 00:00:00,1974-08-27 00:00:00,Professional,10000.0,1978-03-29 00:00:00,Preparatory,5000.0,2001-11-19 00:00:00,3.0,nan,2001,27,23
2009-02-25 00:00:00,1968-04-12 00:00:00,Professional,5000.0,1961-12-09 00:00:00,Professional,7000.0,2001-10-11 00:00:00,7.0,nan,2001,33,40
2010-02-25 00:00:00,1973-04-30 00:00:00,Secondary,5000.0,1975-10-04 00:00:00,Preparatory,2000.0,2004-06-12 00:00:00,5.0,nan,2004,31,29
2011-02-25 00:00:00,1974-08-03 00:00:00,Professional,15000.0,1978-04-16 00:00:00,Professional,15000.0,2008-10-25 00:00:00,3.0,nan,2008,34,30
2011-02-25 00:00:00,1953-04-10 00:00:00,Professional,25000.0,1951-02-14 00:00:00,Professional,10000.0,1976-10-04 00:00:00,25.0,3.0,1976,23,25
2011-02-25 00:00:00,1978-05-19 00:00:00,Professional,42000.0,1981-05-22 00:00:00,Professional,8000.0,2008-10-18 00:00:00,2.0,nan,2008,30,27
