popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
47.0,0.0135,0.162,369338.0,0.517,0.246,0.1159999999999999,-8.214,0.0631,173.743,0.109,0.0
54.0,0.000314,0.503,177240.0,0.741,0.574,0.44,-5.672000000000001,0.0357,120.998,0.544,1.0
80.0,0.381,0.642,195053.0,0.782,0.0,0.108,-3.395,0.0477,162.005,0.396,0.0
59.0,0.31,0.476,283133.0,0.331,2.82e-06,0.172,-14.884,0.0305,130.57399999999998,0.24,1.0
62.0,0.0182,0.3779999999999999,339493.0,0.596,1.14e-05,0.144,-5.406000000000001,0.0323,135.968,0.172,1.0
65.0,0.492,0.7609999999999999,189387.0,0.5920000000000001,0.00626,0.61,-9.836,0.0586,123.095,0.332,1.0
51.6687306501548,0.8190000000000001,0.64,217649.25412541252,0.196,0.1372929254675467,0.0978,-11.478,0.0267,143.91899999999998,0.301,1.0
67.0,0.00238,0.236,354393.0,0.84,0.204,0.303,-3.454,0.0572,129.19,0.1889999999999999,1.0
44.0,0.2627541067,0.674,246938.0,0.6365506375,0.0,0.289,-6.457000000000001,0.061,143.94799999999998,0.371,0.0
41.0,0.00976,0.5463947491248541,-1.0,0.7879999999999999,0.395,0.29,-7.772,0.0289,126.355,0.4759757292882147,0.0
52.0,0.00372,0.326,210520.0,0.935,7.55e-06,0.302,-5.69,0.0698,135.762,0.17,0.0
59.0,0.122,0.5463947491248541,218853.0,0.601,5.69e-06,0.181,-5.996,0.0289999999999999,120.40649672489091,0.4759757292882147,1.0
51.6687306501548,0.0368,0.5463947491248541,217649.25412541252,0.741,0.1372929254675467,0.402,-3.821,0.0296,75.012,0.4759757292882147,1.0
52.0,0.0708,0.4579999999999999,208253.0,0.7509999999999999,0.0105,0.1689999999999999,-4.681,0.032,140.895,0.387,1.0
71.0,0.0414,0.6859999999999999,289560.0,0.428,0.0,0.138,-13.072,0.192,141.95,0.3289999999999999,0.0
60.0,0.5820000000000001,0.421,187134.0,0.407,0.775,0.1169999999999999,-10.732,0.0777,80.748,0.238,0.0
49.0,0.00591,0.5463947491248541,193213.0,0.8370000000000001,2.8300000000000003e-05,0.0635,-8.284353556485357,0.0721,131.668,0.4759757292882147,1.0
56.0,0.375,0.677,255040.0,0.4029999999999999,0.000269,0.0594,-9.457,0.0291,120.40649672489091,0.568,1.0
58.0,0.669,0.5463947491248541,142933.0,0.363,0.0,0.1169999999999999,-12.484000000000002,0.0335,123.263,0.4759757292882147,1.0
16.0,0.0246,0.545,225107.0,0.917,0.0,0.307,-2.839,0.0352,132.93,0.6509999999999999,0.0
50.0,0.2627541067,0.419,271027.0,0.6365506375,0.0,0.0967,-5.659,0.0321,143.968,0.242,0.0
51.6687306501548,0.2627541067,0.437,217649.25412541252,0.6365506375,0.1372929254675467,0.2010285115303983,-11.439,0.0326,120.70183201047304,0.0784,0.0
67.0,0.000932,0.513,258920.0,0.877,0.0001629999999999,0.136,-3.756,0.0292,145.91899999999998,0.389,1.0
56.0,0.245,0.8759999999999999,127335.0,0.807,0.0,0.125,-4.466,0.18,135.754,0.691,0.0
25.0,0.0161,0.815,149647.0,0.6659999999999999,0.552,0.0745,-5.995,0.2269999999999999,120.40649672489091,0.483,0.0
73.0,0.2627541067,0.413,-1.0,0.6365506375,0.0,0.0793,-5.12,0.255,120.40649672489091,0.0845,0.0
54.0,0.0263,0.314,309640.0,0.959,0.000148,0.161,-4.657,0.0908,154.221,0.492,1.0
53.0,0.00358,0.765,460493.0,0.397,0.715,0.1169999999999999,-10.538,0.0786420828905419,123.89,0.15,1.0
45.0,0.6629999999999999,0.665,297991.0,0.634,9.77e-05,0.127,-8.284353556485357,0.21,93.05,0.43,0.0
58.0,0.318,0.492,356947.0,0.928,0.107,0.0873,-2.261,0.0495,127.995,0.312,1.0
48.0,0.495,0.95,190240.0,0.3429999999999999,0.0,0.0805,-9.418,0.508,124.051,0.564,0.0
53.0,0.1639999999999999,0.552,295667.0,0.802,0.00114,0.13,-7.479,0.04,152.80700000000002,0.631,1.0
46.0,0.48,0.809,203327.0,0.523,0.0,0.2769999999999999,-6.335,0.206,133.921,0.8270000000000001,0.0
59.0,0.7040000000000001,0.178,-1.0,0.981,7.45e-05,0.8540000000000001,-1.743,0.162,88.21,0.369,0.0
59.0,0.0887,0.691,272379.0,0.74,0.0,0.149,-5.884,0.298,78.025,0.41,0.0
67.0,0.175,0.386,363114.0,0.562,9.17e-06,0.209,-4.363,0.03,72.945,0.228,1.0
50.0,0.188,0.7659999999999999,261176.0,0.526,0.0,0.0744,-6.228,0.233,136.105,0.568,0.0
21.0,0.933,0.16,512173.0,0.0744,0.7609999999999999,0.0785,-22.592,0.0408,120.40649672489091,0.0761,0.0
47.0,0.324,0.644,85775.0,0.722,0.892,0.0895,-4.872,0.0787,89.51899999999999,0.769,0.0
51.6687306501548,0.547,0.562,217649.25412541252,0.3939999999999999,0.1372929254675467,0.3829999999999999,-9.536,0.0786420828905419,76.277,0.292,0.0
27.0,0.0182,0.35,184773.0,0.6579999999999999,3.79e-06,0.073,-6.553,0.0568,156.295,0.593,0.0
50.0,0.0133,0.444,247373.0,0.609,0.0,0.0636,-11.19,0.0366,124.005,0.78,1.0
54.0,0.503,0.22,419400.0,0.44,0.862,0.12,-9.456,0.0352,79.095,0.13,1.0
50.0,1.5e-05,0.5429999999999999,218973.0,0.866,0.0298,0.32,-4.812,0.0399,137.946,0.321,1.0
53.0,0.0038799999999999,0.615,280347.0,0.889,0.0,0.0947,-2.539,0.0371,131.96,0.659,1.0
43.0,0.00153,0.196,331653.0,0.737,0.745,0.0865,-8.961,0.0728,96.138,0.0898,0.0
26.0,0.488,0.522,322547.0,0.324,0.7240000000000001,0.551,-8.284353556485357,0.0408,115.836,0.395,0.0
56.0,0.038,0.364,260609.0,0.46,0.00131,0.535,-8.298,0.0425,93.129,0.068,1.0
66.0,0.0874,0.525,252280.0,0.741,0.147,0.1169999999999999,-5.643,0.0311,117.031,0.179,1.0
23.0,0.000136,0.475,271640.0,0.8220000000000001,0.0,0.106,-8.284353556485357,0.068,134.776,0.2789999999999999,0.0
30.0,0.726,0.377,217649.25412541252,0.111,0.1372929254675467,0.109,-17.324,0.0588,96.688,0.1369999999999999,0.0
61.0,0.0534,0.462,-1.0,0.628,0.00025,0.12,-5.659,0.0274,140.049,0.0981,1.0
33.0,0.84,0.5463947491248541,422133.0,0.0068099999999999,0.0844,0.0681,-37.783,0.0456,79.046,0.4759757292882147,0.0
66.0,0.445,0.6609999999999999,180360.0,0.785,0.000266,0.0854,-5.622999999999999,0.0369,91.975,0.371,1.0
48.0,0.131,0.8859999999999999,256000.0,0.503,0.000692,0.104,-7.189,0.0437,120.40649672489091,0.55,0.0
71.0,0.0771,0.7120000000000001,287733.0,0.967,0.0,0.356,-5.206,0.0786420828905419,145.024,0.895,1.0
60.0,0.2627541067,0.407,349187.0,0.6365506375,0.0,0.2339999999999999,-10.583,0.0318,113.311,0.4039999999999999,1.0
50.0,0.0125,0.264,287613.0,0.875,0.24,0.0925,-3.3710000000000004,0.054,120.40649672489091,0.2319999999999999,1.0
38.0,0.0010199999999999,0.467,229027.0,0.973,0.0357,0.0528,-1.236,0.143,93.153,0.445,0.0
51.6687306501548,0.2627541067,0.5463947491248541,217649.25412541252,0.6365506375,0.1372929254675467,0.2010285115303983,-8.284353556485357,0.0786420828905419,120.70183201047304,0.4759757292882147,0.0
71.0,0.0314,0.5589999999999999,205933.0,0.882,1.7100000000000002e-05,0.605,-4.281000000000001,0.157,126.064,0.634,1.0
60.0,0.2627541067,0.8029999999999999,217649.25412541252,0.6365506375,0.1372929254675467,0.079,-6.457000000000001,0.0357,115.017,0.933,1.0
42.0,0.903,0.449,217649.25412541252,0.174,0.1372929254675467,0.2010285115303983,-12.56,0.0292,120.70183201047304,0.288,0.0
67.0,0.3379999999999999,0.633,-1.0,0.5589999999999999,0.0,0.262,-5.135,0.313,114.983,0.473,1.0
57.0,0.0218,0.5463947491248541,257960.0,0.508,0.0,0.237,-14.339,0.0402,120.40649672489091,0.4759757292882147,1.0
55.0,0.2627541067,0.5463947491248541,185907.0,0.6365506375,0.0802,0.396,-5.4110000000000005,0.0282,88.06200000000001,0.4759757292882147,1.0
33.0,0.125,0.726,334173.0,0.497,0.89,0.104,-10.742,0.0433,125.004,0.4589999999999999,0.0
42.0,0.2627541067,0.5463947491248541,370160.0,0.6365506375,0.711,0.119,-8.081,0.0786420828905419,102.0,0.4759757292882147,0.0
62.0,0.985,0.657,86944.0,0.431,0.0,0.149,-11.147,0.541,83.509,0.935,0.0
57.0,0.103,0.2789999999999999,496573.0,0.472,0.8740000000000001,0.063,-16.42,0.0295,115.13,0.135,1.0
60.0,0.0553,0.568,217649.25412541252,0.871,0.1372929254675467,0.303,-3.4530000000000003,0.0308,119.99,0.374,1.0
57.0,0.2627541067,0.5463947491248541,217649.25412541252,0.6365506375,0.1372929254675467,0.255,-3.633,0.0493,148.062,0.4759757292882147,1.0
54.0,0.0145,0.528,209206.0,0.875,0.0,0.138,-5.912000000000001,0.0436,136.83,0.479,1.0
58.0,0.0198,0.467,185080.0,0.815,1.23e-06,0.118,-8.284353556485357,0.0524,140.047,0.335,1.0
29.0,0.00843,0.5463947491248541,275200.0,0.8959999999999999,0.0312,0.128,-2.695,0.374,75.89699999999999,0.4759757292882147,0.0
23.0,0.019,0.519,256560.0,0.875,0.0,0.315,-4.542,0.0406,104.04,0.546,0.0
72.0,0.605,0.669,231173.0,0.389,0.16,0.0905,-11.547,0.0306,130.015,0.649,1.0
65.0,0.858,0.654,134400.0,0.336,0.385,0.0786,-12.825,0.0379,176.083,0.947,1.0
62.0,0.0904,0.395,234973.0,0.5379999999999999,0.000453,0.0685,-10.3,0.0456,150.785,0.369,1.0
40.0,0.000636,0.384,180400.0,0.917,4.35e-05,0.409,-4.516,0.1939999999999999,79.47800000000001,0.4429999999999999,0.0
60.0,0.000761,0.5463947491248541,241627.0,0.933,0.0,0.342,-4.759,0.0738,92.998,0.4759757292882147,1.0
52.0,0.278,0.542,286440.0,0.924,0.000437,0.0825,-2.428,0.0829,82.666,0.6859999999999999,1.0
46.0,0.0328,0.569,204933.0,0.948,0.925,0.0928,-8.284353556485357,0.0512,192.043,0.8759999999999999,0.0
46.0,0.129,0.5463947491248541,492267.0,0.352,0.283,0.11,-10.239,0.0345,121.438,0.4759757292882147,0.0
13.0,0.7390000000000001,0.4,173000.0,0.437,0.967,0.132,-14.015999999999998,0.0503,120.40649672489091,0.142,0.0
47.0,0.00382,0.583,224720.0,0.921,0.4589999999999999,0.226,-8.38,0.0697,125.98,0.222,1.0
47.0,0.8029999999999999,0.193,251173.0,0.00709,0.208,0.0981,-33.602,0.0786420828905419,94.681,0.037,0.0
48.0,0.2627541067,0.368,202467.0,0.6365506375,0.898,0.0819999999999999,-3.65,0.0382,84.08,0.615,0.0
53.0,0.263,0.2,310933.0,0.434,0.0,0.1169999999999999,-14.274,0.0294,83.876,0.37,1.0
67.0,0.0999,0.4029999999999999,240933.0,0.777,3.28e-06,0.124,-6.416,0.0354,76.329,0.149,1.0
51.6687306501548,3.61e-05,0.42,217649.25412541252,0.935,0.1372929254675467,0.0654,-3.63,0.0429,120.40649672489091,0.682,0.0
54.0,0.0399,0.575,177960.0,0.985,0.0,0.166,-1.038,0.0743,120.40649672489091,0.476,1.0
65.0,0.664,0.5820000000000001,215813.0,0.4429999999999999,0.0,0.0703,-7.816,0.0436,78.071,0.452,0.0
45.0,0.000999,0.3379999999999999,554840.0,0.812,0.000139,0.11,-4.816,0.0346,160.03,0.317,0.0
66.0,0.165,0.589,-1.0,0.603,0.0,0.0687,-5.517,0.0435,76.874,0.456,1.0
29.0,0.972,0.154,450413.0,0.0118,0.847,0.0709,-31.067,0.0467,80.15100000000001,0.0524,0.0
51.6687306501548,0.2627541067,0.648,217649.25412541252,0.6365506375,0.1372929254675467,0.2010285115303983,-6.063,0.0428,120.70183201047304,0.51,0.0
52.0,0.0132,0.624,245947.0,0.684,0.0,0.113,-4.745,0.31,164.07,0.255,0.0
56.0,3.98e-05,0.476,181667.0,0.907,4.32e-06,0.353,-3.938,0.0593,96.515,0.303,0.0
57.0,0.0164,0.638,191126.0,0.682,1.09e-05,0.457,-3.798,0.0526,142.977,0.206,1.0
31.0,0.158,0.498,410867.0,0.5710000000000001,0.00945,0.0553,-8.341000000000001,0.0281,139.226,0.492,0.0
55.0,0.2627541067,0.2,184427.0,0.6365506375,0.0,0.3389999999999999,-3.424,0.0626,93.977,0.4679999999999999,0.0
57.0,0.5539999999999999,0.371,148253.0,0.7240000000000001,0.0,0.299,-9.792,0.0562,170.377,0.916,1.0
81.0,0.387,0.836,-1.0,0.621,9.16e-05,0.104,-4.685,0.0892,101.995,0.762,0.0
65.0,0.000995,0.602,261560.0,0.755,0.0799,0.412,-5.791,0.0397,135.042,0.6459999999999999,1.0
51.0,0.2627541067,0.445,-1.0,0.6365506375,0.000808,0.0824,-4.979,0.109,144.28,0.573,0.0
41.0,0.962,0.6829999999999999,192200.0,0.0941,0.762,0.119,-20.776,0.0517,123.967,0.4029999999999999,0.0
56.0,0.0407,0.5463947491248541,178555.0,0.625,0.0113,0.536,-7.428999999999999,0.0273,120.40649672489091,0.4759757292882147,1.0
64.0,0.263,0.782,-1.0,0.508,0.0706,0.157,-7.153,0.231,137.954,0.356,0.0
49.0,0.32,0.601,229520.0,0.5579999999999999,0.375,0.0732,-8.353,0.0441,92.948,0.416,0.0
26.0,0.911,0.129,472933.0,0.0538,0.122,0.0602,-27.769,0.0359,92.218,0.0805,0.0
58.0,0.2627541067,0.406,320010.0,0.6365506375,0.000893,0.0967,-7.871,0.0311,118.633,0.246,1.0
57.0,0.2627541067,0.5463947491248541,241547.0,0.6365506375,0.0118,0.0765,-2.843,0.218,99.919,0.4759757292882147,1.0
60.0,0.051,0.4429999999999999,267906.0,0.778,0.0,0.267,-3.037,0.0328,148.04399999999998,0.418,1.0
23.0,0.0498,0.708,285427.0,0.447,1.41e-05,0.273,-10.714,0.052,102.035,0.626,0.0
58.0,0.34,0.508,296427.0,0.638,3.2e-05,0.0769,-4.671,0.0278,120.40649672489091,0.484,1.0
67.0,0.0102,0.68,233947.0,0.536,0.00105,0.113,-6.669,0.0582,119.958,0.417,1.0
40.0,0.91,0.412,198107.0,0.0769,0.00144,0.113,-20.142,0.032,171.168,0.518,0.0
78.0,0.2627541067,0.8240000000000001,137134.0,0.6365506375,3.7e-06,0.0876,-6.346,0.091,140.039,0.157,0.0
36.0,0.0914,0.698,218000.0,0.921,0.0,0.0602,-4.091,0.0387,120.40649672489091,0.685,0.0
37.0,0.2627541067,0.5463947491248541,270690.0,0.6365506375,0.955,0.206,-5.675,0.0441,73.984,0.4759757292882147,0.0
58.0,0.161,0.416,211487.0,0.53,1.34e-06,0.108,-8.182,0.0255,102.029,0.379,1.0
71.0,0.0087599999999999,0.5329999999999999,170813.0,0.905,0.578,0.0698,-5.27,0.0754,108.9,0.486,1.0
61.0,0.2627541067,0.285,238076.0,0.6365506375,0.00392,0.104,-6.832999999999999,0.0786420828905419,154.989,0.372,1.0
59.0,0.395,0.439,-1.0,0.469,0.573,0.183,-9.283,0.0311,127.44,0.193,1.0
55.0,0.287,0.677,237388.0,0.45,0.00185,0.0992,-9.352,0.0325,119.912,0.432,1.0
40.0,0.2627541067,0.158,267400.0,0.6365506375,0.6659999999999999,0.364,-6.507999999999999,0.0649,206.863,0.0653,0.0
60.0,0.138,0.516,-1.0,0.745,0.0,0.114,-5.674,0.0381,120.40649672489091,0.77,1.0
32.0,0.995,0.209,217649.25412541252,0.0153,0.1372929254675467,0.0674,-29.801,0.0408,120.40649672489091,0.118,0.0
40.0,0.423,0.312,389395.0,0.379,0.00413,0.951,-9.93,0.0307,105.734,0.285,0.0
34.0,0.428,0.5463947491248541,643545.0,0.64,0.00447,0.693,-12.263,0.0761,159.814,0.4759757292882147,0.0
56.0,0.321,0.5463947491248541,208320.0,0.488,2.81e-05,0.148,-10.181,0.198,111.838,0.4759757292882147,0.0
64.0,4.82e-06,0.55,252533.0,0.765,0.873,0.132,-8.684,0.0287,120.40649672489091,0.417,1.0
53.0,0.2627541067,0.609,216693.0,0.6365506375,0.00123,0.37,-8.286,0.0786420828905419,121.768,0.754,0.0
25.0,0.959,0.4629999999999999,351587.0,0.039,0.726,0.106,-16.647000000000002,0.0728,77.222,0.0979,0.0
72.0,0.342,0.547,208493.0,0.596,0.335,0.148,-7.744,0.192,120.40649672489091,0.368,0.0
62.0,0.3339999999999999,0.486,-1.0,0.565,0.00041,0.105,-8.284353556485357,0.0326,167.938,0.21,1.0
63.0,0.000393,0.272,262133.0,0.747,4.03e-05,0.16,-4.86,0.0401,202.777,0.255,1.0
65.0,0.222,0.332,474360.0,0.623,0.000883,0.278,-12.365,0.0803,182.63,0.416,1.0
37.0,0.0383,0.594,209877.0,0.735,0.0,0.13,-5.408,0.0518,121.947,0.752,0.0
74.0,0.6,0.3339999999999999,336093.0,0.472,3.77e-06,0.317,-8.792,0.0277,179.167,0.431,1.0
41.0,0.2627541067,0.546,418027.0,0.6365506375,0.0,0.0975,-8.161,0.026,78.31,0.325,0.0
51.6687306501548,0.0661,0.7390000000000001,217649.25412541252,0.471,0.1372929254675467,0.1159999999999999,-8.456,0.0436,90.00200000000001,0.31,1.0
36.0,0.0335,0.6609999999999999,314080.0,0.5589999999999999,0.146,0.0822,-10.3,0.0786420828905419,95.994,0.602,0.0
39.0,0.963,0.474,498840.0,0.0431,0.935,0.11,-25.246,0.0786420828905419,129.786,0.145,0.0
59.0,0.00106,0.5820000000000001,-1.0,0.765,0.0506,0.344,-6.544,0.0376,128.164,0.528,1.0
39.0,0.156,0.529,-1.0,0.56,0.0299,0.155,-12.972,0.0329,104.516,0.866,0.0
55.0,0.425,0.705,-1.0,0.8109999999999999,6.15e-05,0.126,-5.2010000000000005,0.0285,91.974,0.519,1.0
59.0,0.104,0.595,217649.25412541252,0.792,0.1372929254675467,0.2010285115303983,-8.284353556485357,0.0297,120.70183201047304,0.611,1.0
54.0,0.0822,0.628,224382.0,0.584,0.433,0.298,-8.03,0.0284,112.0,0.335,1.0
73.0,0.506,0.7440000000000001,328293.0,0.545,0.0977,0.0649,-9.361,0.0297,97.409,0.346,1.0
51.6687306501548,0.426,0.7020000000000001,217649.25412541252,0.901,0.1372929254675467,0.0368,-4.45,0.0264,97.862,0.919,1.0
25.0,0.996,0.36,198053.0,0.0612,0.885,0.11,-25.708,0.0447,92.864,0.11,0.0
48.0,0.2627541067,0.644,194107.0,0.6365506375,0.602,0.311,-3.04,0.0316,100.014,0.574,1.0
57.0,0.2627541067,0.518,-1.0,0.6365506375,0.0,0.0722,-13.268,0.0325,120.40649672489091,0.311,1.0
53.0,0.392,0.373,331173.0,0.5710000000000001,0.0476,0.126,-9.186,0.0334,161.874,0.6559999999999999,1.0
37.0,0.0266,0.491,324100.0,0.943,0.0,0.21,-3.0460000000000003,0.0354,92.483,0.396,0.0
59.0,0.507,0.581,116160.0,0.821,0.0,0.108,-4.387,0.0318,136.145,0.968,1.0
70.0,0.748,0.401,-1.0,0.527,0.00305,0.359,-15.632,0.0615,133.749,0.208,1.0
77.0,0.381,0.66,-1.0,0.3829999999999999,0.0,0.119,-9.377,0.0304,83.096,0.381,1.0
61.0,0.4529999999999999,0.508,213267.0,0.493,0.0,0.241,-8.786,0.0327,127.671,0.467,0.0
57.0,0.242,0.562,181827.0,0.7979999999999999,0.0,0.1119999999999999,-3.873,0.0311,143.97899999999998,0.579,0.0
50.0,0.2627541067,0.522,141133.0,0.6365506375,0.0,0.345,-4.137,0.0461,144.499,0.852,1.0
59.0,0.293,0.5463947491248541,248506.0,0.625,0.0,0.15,-4.194,0.0542,123.983,0.4759757292882147,0.0
65.0,0.218,0.552,125827.0,0.742,0.0,0.3389999999999999,-7.962999999999999,0.0454,138.591,0.7509999999999999,1.0
42.0,7.730000000000001e-05,0.5463947491248541,287267.0,0.879,0.0484,0.3289999999999999,-5.238,0.0786420828905419,180.05,0.4759757292882147,0.0
65.0,2.87e-05,0.529,217649.25412541252,0.92,0.1372929254675467,0.0582,-4.168,0.0649,111.132,0.4379999999999999,1.0
23.0,0.146,0.7440000000000001,161544.0,0.65,0.204,0.2239999999999999,-7.676,0.183,120.40649672489091,0.357,0.0
48.0,0.3339999999999999,0.768,192923.0,0.7659999999999999,0.0,0.115,-3.697,0.0891,129.985,0.6759999999999999,0.0
59.0,0.133,0.445,226827.0,0.7709999999999999,0.0,0.273,-4.607,0.0501,147.91299999999998,0.4479999999999999,1.0
59.0,0.19,0.444,217649.25412541252,0.56,0.1372929254675467,0.1169999999999999,-5.178999999999999,0.0267,172.22400000000002,0.34,1.0
68.0,0.00107,0.46,217649.25412541252,0.7959999999999999,0.1372929254675467,0.2010285115303983,-4.501,0.0333,120.70183201047304,0.182,1.0
54.0,0.2739999999999999,0.846,163480.0,0.752,0.0,0.11,-4.942,0.449,140.018,0.575,0.0
56.0,0.00227,0.56,218554.0,0.688,0.0,0.0596,-4.437,0.0559999999999999,76.997,0.611,1.0
37.0,0.2627541067,0.73,163933.0,0.6365506375,1.99e-06,0.179,-8.232000000000001,0.0434,123.472,0.5720000000000001,0.0
50.0,0.00555,0.74,184490.0,0.497,0.0,0.3339999999999999,-5.309,0.152,147.026,0.067,0.0
58.0,0.0196,0.5463947491248541,246827.0,0.908,0.0054,0.1369999999999999,-4.08,0.0649,120.40649672489091,0.4759757292882147,1.0
45.0,0.2627541067,0.741,289800.0,0.6365506375,0.0325,0.305,-4.674,0.0402,91.017,0.607,0.0
60.0,0.13,0.872,247133.0,0.679,0.00746,0.3229999999999999,-10.026,0.156,120.40649672489091,0.948,1.0
46.0,0.00764,0.377,259773.0,0.903,9.74e-05,0.109,-6.422999999999999,0.0739,195.909,0.353,0.0
50.0,0.0571,0.6809999999999999,-1.0,0.747,2.12e-06,0.171,-5.731,0.0786420828905419,106.977,0.282,0.0
53.0,0.0248,0.574,182320.0,0.701,3.12e-05,0.313,-6.037999999999999,0.0572,145.069,0.25,1.0
40.0,0.168,0.568,368533.0,0.33,0.546,0.807,-16.029,0.0265,106.142,0.297,0.0
54.0,0.424,0.669,269323.0,0.517,0.0,0.155,-5.97,0.0345,140.931,0.354,1.0
58.0,0.2627541067,0.445,192533.0,0.6365506375,3.5100000000000006e-05,0.3779999999999999,-8.284353556485357,0.134,94.025,0.297,1.0
55.0,0.2627541067,0.63,212600.0,0.6365506375,0.0,0.303,-4.334,0.0312,93.014,0.261,1.0
51.0,0.035,0.352,-1.0,0.8079999999999999,0.0,0.991,-8.097000000000001,0.0425,162.096,0.485,1.0
47.0,0.054,0.482,-1.0,0.627,2.99e-06,0.111,-5.779,0.03,95.903,0.17,0.0
54.0,0.0173,0.575,246333.0,0.591,0.0,0.173,-5.916,0.0786420828905419,107.967,0.332,1.0
37.0,0.0468,0.513,230040.0,0.701,4.83e-06,0.349,-5.5920000000000005,0.0281,144.944,0.302,0.0
53.0,0.2627541067,0.7759999999999999,144493.0,0.6365506375,0.0,0.1689999999999999,-3.96,0.142,100.14,0.499,0.0
64.0,0.412,0.652,163600.0,0.583,0.0,0.119,-7.811,0.038,120.40649672489091,0.7440000000000001,1.0
38.0,0.2627541067,0.455,395253.0,0.6365506375,0.000118,0.246,-10.118,0.0786420828905419,122.83,0.6679999999999999,0.0
75.0,0.0626,0.5463947491248541,264067.0,0.505,9.22e-05,0.172,-9.129,0.026,74.807,0.4759757292882147,1.0
55.0,0.00698,0.581,234013.0,0.5660000000000001,2.93e-06,0.0968,-8.169,0.0357,83.904,0.449,1.0
52.0,0.2627541067,0.387,227400.0,0.6365506375,0.275,0.2189999999999999,-6.981,0.0617,176.426,0.757,1.0
42.0,0.2627541067,0.47,242147.0,0.6365506375,0.0328,0.6409999999999999,-6.885,0.0272,106.92,0.206,0.0
42.0,0.2627541067,0.65,204533.0,0.6365506375,0.0,0.16,-4.397,0.0331,93.992,0.8959999999999999,0.0
55.0,0.396,0.326,211520.0,0.65,0.0,0.119,-9.574,0.1989999999999999,84.461,0.4379999999999999,0.0
73.0,0.000917,0.433,269373.0,0.959,0.0,0.0279999999999999,-8.284353556485357,0.0431,120.40649672489091,0.365,0.0
66.0,0.0383,0.6679999999999999,231467.0,0.7390000000000001,0.0,0.13,-4.919,0.0308,131.918,0.5710000000000001,1.0
59.0,0.2627541067,0.5463947491248541,305680.0,0.6365506375,0.0,0.0626,-1.616,0.198,157.02,0.4759757292882147,0.0
68.0,0.2627541067,0.665,169000.0,0.6365506375,4.19e-06,0.125,-8.437999999999999,0.0307,137.453,0.731,1.0
21.0,0.00112,0.626,211587.0,0.8809999999999999,1.07e-05,0.254,-4.835,0.0352,128.045,0.75,0.0
27.0,0.665,0.327,-1.0,0.132,0.8320000000000001,0.249,-17.153,0.0413,120.40649672489091,0.216,0.0
58.0,0.00235,0.5463947491248541,397768.0,0.8540000000000001,0.00114,0.158,-7.531000000000001,0.0494,100.175,0.4759757292882147,1.0
50.0,0.64,0.6509999999999999,146240.0,0.7120000000000001,6.09e-05,0.0738,-6.79,0.0429,82.961,0.804,1.0
54.0,0.0005639999999999,0.635,325385.0,0.7559999999999999,0.868,0.11,-9.421,0.0381,129.998,0.106,0.0
64.0,0.0879,0.428,228147.0,0.429,0.00041,0.168,-6.06,0.049,127.173,0.182,1.0
68.0,0.377,0.648,349933.0,0.631,0.0,0.12,-5.662000000000001,0.103,105.989,0.142,0.0
57.0,0.2627541067,0.626,188600.0,0.6365506375,0.0219,0.439,-2.734,0.0721,133.204,0.433,1.0
35.0,0.239,0.556,198320.0,0.867,0.0,0.0874,-4.904,0.0321,133.07299999999998,0.81,0.0
46.0,0.00191,0.504,251773.0,0.952,0.0,0.6990000000000001,-3.449,0.0638,104.007,0.237,0.0
53.0,0.2627541067,0.726,227187.0,0.6365506375,0.0,0.316,-6.6770000000000005,0.364,82.54799999999999,0.607,0.0
58.0,0.0751,0.411,-1.0,0.611,0.000221,0.0762,-4.718999999999999,0.0298,140.002,0.138,1.0
56.0,0.2627541067,0.529,-1.0,0.6365506375,5.97e-05,0.121,-16.192,0.044,153.466,0.6609999999999999,1.0
47.0,0.45,0.381,67520.0,0.5920000000000001,0.0,0.534,-10.879,0.289,84.97399999999999,0.6729999999999999,0.0
40.0,0.557,0.531,239730.0,0.4379999999999999,0.000133,0.104,-7.955,0.0264,70.99600000000001,0.231,0.0
28.0,0.7140000000000001,0.616,113813.0,0.186,1.32e-06,0.166,-13.757,0.051,119.747,0.878,0.0
32.0,0.409,0.528,145027.0,0.5660000000000001,0.8740000000000001,0.0956,-10.951,0.0376,149.885,0.482,0.0
30.0,0.313,0.616,358387.0,0.4639999999999999,0.916,0.109,-17.747,0.0471,177.829,0.113,0.0
63.0,0.0285,0.599,180302.0,0.931,0.0,0.102,-3.662,0.0517,111.012,0.7879999999999999,1.0
55.0,0.266,0.7070000000000001,221626.0,0.6940000000000001,1.04e-06,0.283,-5.381,0.0329,115.993,0.518,1.0
64.0,0.2627541067,0.8240000000000001,249533.0,0.6365506375,0.106,0.0403,-10.96,0.145,73.949,0.895,1.0
62.0,0.00273,0.449,210707.0,0.971,0.0,0.141,-3.66,0.0476,144.031,0.414,0.0
64.0,0.0299,0.57,222573.0,0.83,0.0,0.148,-5.096,0.0579,155.014,0.765,1.0
61.0,0.7959999999999999,0.4589999999999999,268530.0,0.317,0.0,0.126,-6.856,0.0279,137.748,0.297,1.0
65.0,0.2627541067,0.368,-1.0,0.6365506375,0.0,0.1159999999999999,-5.1,0.0443,197.639,0.294,1.0
34.0,0.2627541067,0.301,260200.0,0.6365506375,3.86e-05,0.11,-7.615,0.043,90.96,0.595,0.0
