engine_fuel,color,transmission,price_usd
3.0,1.0,0.0,39288.15
3.0,2.0,0.0,38937.21
3.0,1.0,0.0,37157.36
0.0,1.0,0.0,39178.6
0.0,1.0,0.0,38646.01
3.0,0.0,0.0,36329.32
3.0,1.0,0.0,35405.48
3.0,2.0,0.0,36718.68
3.0,1.0,1.0,25387.94
3.0,1.0,1.0,24478.8
3.0,1.0,1.0,22564.26
3.0,1.0,1.0,21432.23
3.0,1.0,1.0,28136.68
3.0,2.0,1.0,22087.64
3.0,2.0,1.0,22087.64
3.0,1.0,0.0,39288.15
3.0,1.0,0.0,39288.15
3.0,1.0,0.0,41410.89
3.0,1.0,0.0,36088.87
0.0,1.0,0.0,38536.94
0.0,1.0,0.0,39336.05
3.0,1.0,1.0,26058.05
3.0,1.0,1.0,25673.91
3.0,0.0,1.0,25848.9
3.0,1.0,0.0,26139.62
3.0,2.0,0.0,24440.86
3.0,1.0,1.0,21641.37
3.0,1.0,1.0,17826.52
3.0,1.0,1.0,17826.52
3.0,1.0,0.0,18140.0
0.0,1.0,0.0,41850.99
0.0,1.0,0.0,38638.91
0.0,1.0,0.0,38529.36
0.0,1.0,0.0,39228.87
3.0,1.0,0.0,39279.62
3.0,2.0,0.0,38928.67
3.0,1.0,0.0,39279.62
3.0,1.0,0.0,39978.66
3.0,2.0,0.0,40353.79
3.0,1.0,0.0,39978.66
3.0,1.0,0.0,36080.33
3.0,1.0,0.0,36258.66
3.0,1.0,0.0,36271.46
0.0,1.0,0.0,34383.0
0.0,1.0,0.0,34782.32
0.0,1.0,0.0,35565.78
3.0,2.0,1.0,17608.37
3.0,1.0,1.0,25857.92
3.0,1.0,0.0,36080.33
3.0,1.0,0.0,34909.89
0.0,1.0,0.0,38829.08
0.0,1.0,0.0,38829.08
3.0,1.0,0.0,26811.63
3.0,1.0,1.0,19724.93
3.0,1.0,1.0,14522.91
3.0,1.0,0.0,36080.33
3.0,0.0,0.0,18582.47
0.0,1.0,0.0,39228.4
3.0,1.0,0.0,39278.67
0.0,1.0,0.0,38186.47
3.0,1.0,1.0,17767.71
3.0,2.0,0.0,22476.52
3.0,2.0,1.0,21065.64
3.0,1.0,1.0,18089.73
3.0,1.0,1.0,17082.41
3.0,1.0,1.0,17514.93
3.0,1.0,1.0,16647.06
3.0,1.0,1.0,16647.06
3.0,1.0,1.0,16647.06
3.0,1.0,1.0,27071.99
3.0,2.0,1.0,20581.9
3.0,1.0,0.0,37816.08
3.0,2.0,1.0,17980.65
0.0,2.0,0.0,35755.0
3.0,2.0,1.0,25863.13
0.0,1.0,0.0,37102.82
3.0,0.0,1.0,5500.0
3.0,1.0,1.0,2400.0
3.0,1.0,1.0,5800.0
3.0,1.0,0.0,7300.0
0.0,1.0,1.0,5000.0
3.0,1.0,1.0,6050.0
3.0,1.0,1.0,8700.0
3.0,1.0,1.0,2250.0
3.0,1.0,1.0,7650.0
3.0,1.0,1.0,5216.72
3.0,1.0,1.0,9600.0
3.0,1.0,1.0,5600.0
3.0,2.0,1.0,6750.0
3.0,2.0,0.0,10000.0
3.0,1.0,0.0,9900.0
3.0,1.0,0.0,11950.0
3.0,1.0,1.0,5100.0
3.0,2.0,1.0,3500.0
0.0,1.0,1.0,7600.0
3.0,1.0,0.0,7950.0
3.0,2.0,0.0,11600.0
3.0,2.0,1.0,8800.0
3.0,1.0,1.0,3000.0
3.0,0.0,1.0,6600.0
0.0,2.0,0.0,17999.0
3.0,2.0,1.0,5600.0
3.0,1.0,1.0,7500.0
3.0,1.0,0.0,4750.0
3.0,2.0,1.0,6800.0
0.0,2.0,0.0,9500.0
3.0,1.0,1.0,5800.0
3.0,1.0,1.0,8750.0
0.0,0.0,1.0,9000.0
3.0,2.0,1.0,10500.0
2.0,1.0,0.0,5650.0
3.0,1.0,1.0,2500.0
3.0,1.0,1.0,5500.0
3.0,0.0,0.0,20900.0
3.0,1.0,1.0,8600.0
3.0,1.0,0.0,23890.26
3.0,0.0,0.0,27341.36
3.0,1.0,0.0,27166.37
3.0,1.0,0.0,27595.56
3.0,1.0,0.0,27595.56
3.0,1.0,0.0,26074.17
3.0,1.0,1.0,25371.81
3.0,1.0,0.0,24919.38
3.0,1.0,0.0,24919.38
3.0,1.0,0.0,24629.61
3.0,1.0,0.0,24982.45
3.0,1.0,0.0,23536.94
3.0,0.0,0.0,23892.16
3.0,1.0,0.0,23824.81
3.0,0.0,0.0,23471.5
3.0,1.0,0.0,23826.71
3.0,1.0,1.0,22648.2
3.0,1.0,0.0,22853.08
3.0,1.0,1.0,19736.32
3.0,1.0,1.0,19381.11
3.0,1.0,1.0,19736.32
3.0,1.0,0.0,40305.42
3.0,1.0,0.0,38226.79
0.0,1.0,0.0,37607.89
3.0,0.0,0.0,35713.26
0.0,2.0,0.0,34998.58
0.0,2.0,0.0,34074.74
3.0,2.0,0.0,26630.47
3.0,1.0,0.0,27410.6
3.0,1.0,1.0,25345.73
3.0,1.0,1.0,25348.57
3.0,1.0,1.0,25072.09
0.0,0.0,1.0,5300.0
3.0,1.0,0.0,40305.42
0.0,0.0,0.0,39313.76
3.0,1.0,0.0,34789.43
3.0,1.0,0.0,36730.06
3.0,1.0,0.0,27412.98
3.0,1.0,0.0,27166.37
3.0,1.0,0.0,25893.48
3.0,1.0,0.0,22853.08
3.0,1.0,0.0,20318.68
3.0,1.0,1.0,19381.11
0.0,1.0,0.0,39686.51
3.0,1.0,0.0,25893.48
3.0,0.0,0.0,39990.51
0.0,0.0,0.0,36507.64
3.0,1.0,0.0,19189.98
3.0,2.0,0.0,18943.37
3.0,2.0,0.0,18241.0
3.0,2.0,1.0,16679.79
3.0,1.0,0.0,17949.34
3.0,0.0,0.0,17949.34
3.0,1.0,0.0,17491.23
3.0,1.0,0.0,17490.75
3.0,2.0,0.0,17272.12
3.0,1.0,0.0,17491.23
3.0,2.0,0.0,19165.32
3.0,1.0,0.0,18389.45
3.0,1.0,0.0,18499.0
3.0,1.0,0.0,17465.62
3.0,1.0,1.0,15337.66
3.0,1.0,1.0,15446.74
3.0,1.0,1.0,16127.29
3.0,1.0,0.0,16105.47
3.0,2.0,0.0,16183.25
3.0,0.0,0.0,16105.47
3.0,1.0,1.0,14544.72
3.0,1.0,1.0,14544.72
3.0,1.0,1.0,14544.72
3.0,1.0,1.0,14746.28
3.0,1.0,1.0,14746.28
3.0,1.0,1.0,14746.28
3.0,1.0,1.0,14746.28
3.0,1.0,1.0,14746.28
3.0,1.0,1.0,14746.28
3.0,1.0,1.0,14544.72
3.0,1.0,1.0,14544.72
3.0,0.0,1.0,14544.72
3.0,0.0,1.0,14544.72
3.0,0.0,1.0,14544.72
3.0,0.0,1.0,14544.72
3.0,0.0,1.0,14746.28
3.0,0.0,1.0,14746.28
3.0,1.0,1.0,14746.28
3.0,1.0,1.0,14746.28
3.0,1.0,1.0,14746.28
3.0,1.0,1.0,14544.72
3.0,1.0,1.0,14544.72
3.0,1.0,1.0,14544.72
3.0,1.0,1.0,14544.72
3.0,1.0,1.0,14544.72
3.0,1.0,1.0,14544.72
3.0,1.0,1.0,14746.28
3.0,1.0,1.0,14746.28
3.0,1.0,1.0,14964.91
3.0,1.0,1.0,14855.35
3.0,2.0,1.0,13942.43
3.0,2.0,1.0,13942.43
3.0,2.0,1.0,14419.52
0.0,1.0,0.0,36880.39
3.0,1.0,0.0,19189.98
3.0,1.0,0.0,7000.0
3.0,1.0,1.0,8300.0
3.0,1.0,1.0,6399.0
3.0,1.0,1.0,7400.0
3.0,1.0,1.0,10900.0
3.0,0.0,1.0,9500.0
3.0,1.0,1.0,3000.0
3.0,2.0,1.0,6000.0
3.0,1.0,1.0,6400.0
0.0,1.0,1.0,8650.0
3.0,1.0,1.0,1100.0
3.0,2.0,1.0,569.1
3.0,1.0,1.0,5200.0
0.0,1.0,0.0,13300.0
3.0,0.0,0.0,12300.0
3.0,2.0,1.0,9000.0
3.0,2.0,0.0,21341.17
3.0,0.0,1.0,8441.62
3.0,2.0,1.0,10000.0
3.0,1.0,1.0,8500.0
3.0,0.0,1.0,9450.0
3.0,1.0,0.0,10000.0
3.0,1.0,0.0,26981.41
3.0,0.0,0.0,34789.43
3.0,1.0,0.0,27410.6
0.0,2.0,0.0,35174.51
3.0,1.0,0.0,27689.46
3.0,1.0,0.0,20432.5
3.0,2.0,0.0,39954.47
3.0,1.0,0.0,35713.26
3.0,1.0,0.0,39272.5
3.0,1.0,0.0,38226.79
3.0,2.0,1.0,9999.0
0.0,1.0,1.0,13400.0
0.0,2.0,1.0,5300.0
3.0,1.0,0.0,9200.0
3.0,2.0,1.0,5300.0
3.0,1.0,0.0,16000.0
3.0,1.0,0.0,7999.0
3.0,1.0,1.0,6500.0
3.0,1.0,1.0,3319.74
3.0,2.0,1.0,8499.0
0.0,1.0,1.0,10900.0
3.0,0.0,0.0,10000.0
3.0,1.0,1.0,7000.0
3.0,0.0,0.0,10000.0
3.0,1.0,1.0,1400.0
3.0,1.0,0.0,11700.0
0.0,1.0,1.0,12750.0
3.0,0.0,0.0,9000.0
0.0,1.0,1.0,4050.0
3.0,1.0,1.0,8900.0
3.0,1.0,1.0,4500.0
3.0,1.0,1.0,3600.0
0.0,0.0,1.0,10200.0
3.0,1.0,0.0,9500.0
3.0,1.0,0.0,9900.0
3.0,1.0,0.0,6999.0
3.0,1.0,1.0,8300.0
3.0,1.0,1.0,8300.0
0.0,1.0,1.0,13999.0
3.0,2.0,1.0,15700.0
0.0,1.0,1.0,4999.0
3.0,0.0,0.0,8600.0
3.0,1.0,0.0,11900.0
3.0,1.0,1.0,6500.0
3.0,1.0,0.0,10200.0
3.0,1.0,1.0,534.41
3.0,2.0,1.0,4700.0
3.0,1.0,0.0,7200.0
3.0,1.0,1.0,2200.0
3.0,2.0,0.0,8400.0
3.0,0.0,0.0,5999.0
3.0,1.0,1.0,1000.0
3.0,2.0,1.0,6499.0
3.0,2.0,1.0,8600.0
3.0,1.0,1.0,14227.45
3.0,2.0,1.0,3500.0
2.0,1.0,1.0,7100.0
3.0,1.0,0.0,13790.0
3.0,1.0,1.0,3970.0
0.0,0.0,1.0,7400.0
3.0,1.0,1.0,4777.0
3.0,1.0,1.0,10550.0
3.0,2.0,0.0,10500.0
3.0,0.0,1.0,10000.0
3.0,0.0,0.0,8999.0
0.0,1.0,1.0,7900.0
3.0,1.0,0.0,19000.0
3.0,0.0,0.0,5500.0
3.0,1.0,0.0,13750.0
3.0,2.0,1.0,800.0
3.0,0.0,0.0,13300.0
0.0,0.0,1.0,13000.0
3.0,1.0,0.0,10500.0
3.0,1.0,1.0,4000.0
3.0,1.0,1.0,3100.0
0.0,1.0,1.0,4450.0
3.0,1.0,1.0,5600.0
3.0,1.0,1.0,3300.0
3.0,1.0,1.0,4500.0
3.0,0.0,1.0,11150.0
3.0,2.0,1.0,11000.0
3.0,1.0,1.0,11000.0
3.0,1.0,0.0,8000.0
0.0,1.0,0.0,37500.0
3.0,1.0,1.0,2700.0
3.0,2.0,1.0,6500.0
0.0,1.0,1.0,5700.0
0.0,1.0,1.0,7000.0
3.0,1.0,1.0,11700.0
3.0,1.0,1.0,9500.0
3.0,1.0,0.0,15408.23
3.0,1.0,1.0,8600.0
3.0,2.0,1.0,11000.0
3.0,0.0,0.0,12800.0
3.0,1.0,1.0,400.0
3.0,2.0,0.0,13600.0
3.0,1.0,1.0,7800.0
3.0,1.0,0.0,16300.0
0.0,1.0,0.0,6200.0
0.0,1.0,0.0,14700.0
3.0,1.0,1.0,350.0
3.0,1.0,1.0,8000.0
3.0,1.0,1.0,8000.0
2.0,2.0,0.0,13999.0
3.0,1.0,0.0,12000.0
0.0,1.0,1.0,4500.0
0.0,1.0,1.0,14550.0
0.0,1.0,1.0,13000.0
0.0,1.0,1.0,13500.0
3.0,1.0,0.0,9700.0
3.0,1.0,0.0,7500.0
3.0,1.0,1.0,6500.0
3.0,1.0,1.0,9500.0
3.0,1.0,0.0,13500.0
3.0,1.0,0.0,10650.0
0.0,1.0,1.0,14600.0
3.0,2.0,1.0,6699.0
3.0,2.0,1.0,12500.0
3.0,2.0,0.0,15400.0
3.0,1.0,1.0,5100.0
0.0,1.0,1.0,12300.0
0.0,1.0,1.0,14399.0
3.0,2.0,1.0,1500.0
3.0,1.0,0.0,7950.0
3.0,0.0,1.0,8450.0
2.0,1.0,1.0,13700.0
3.0,1.0,1.0,15000.0
3.0,1.0,1.0,7800.0
3.0,1.0,1.0,9200.0
3.0,2.0,0.0,11700.0
3.0,2.0,0.0,11900.0
3.0,2.0,1.0,4500.0
3.0,1.0,1.0,9400.0
3.0,1.0,1.0,600.0
3.0,1.0,0.0,7700.0
0.0,0.0,1.0,4505.35
3.0,0.0,0.0,2900.0
3.0,1.0,1.0,840.0
3.0,1.0,1.0,12500.0
3.0,0.0,0.0,18450.0
0.0,1.0,1.0,10250.0
3.0,1.0,1.0,6300.0
3.0,1.0,0.0,7300.0
0.0,1.0,1.0,5000.0
0.0,1.0,1.0,12400.0
3.0,1.0,0.0,14600.0
0.0,2.0,1.0,12990.0
0.0,1.0,1.0,17500.0
0.0,1.0,1.0,4600.0
3.0,1.0,1.0,8650.0
3.0,1.0,0.0,10600.0
0.0,1.0,1.0,17950.0
3.0,1.0,1.0,25000.0
3.0,1.0,1.0,2555.0
0.0,0.0,1.0,6200.0
0.0,1.0,1.0,15999.0
3.0,1.0,0.0,7999.0
3.0,0.0,0.0,8999.0
3.0,2.0,1.0,11050.0
3.0,0.0,1.0,10499.0
3.0,2.0,1.0,18399.0
0.0,2.0,1.0,4700.0
3.0,1.0,0.0,13000.0
0.0,0.0,1.0,10000.0
0.0,2.0,1.0,3700.0
3.0,1.0,0.0,9999.0
0.0,1.0,1.0,16499.0
3.0,2.0,1.0,5599.0
3.0,1.0,0.0,7099.0
3.0,1.0,1.0,13041.83
3.0,1.0,1.0,3750.0
3.0,1.0,1.0,8963.29
3.0,0.0,0.0,7899.0
0.0,1.0,1.0,9700.0
0.0,1.0,0.0,5350.0
3.0,0.0,0.0,14499.0
3.0,1.0,0.0,8499.0
3.0,2.0,1.0,1043.34
3.0,1.0,0.0,8300.0
3.0,1.0,0.0,8300.0
3.0,2.0,1.0,2700.0
3.0,1.0,1.0,5700.0
0.0,1.0,1.0,10000.0
0.0,1.0,1.0,3500.0
3.0,2.0,1.0,5100.0
3.0,0.0,1.0,12100.0
3.0,0.0,1.0,14450.0
3.0,1.0,1.0,3570.0
3.0,1.0,1.0,4000.0
3.0,1.0,1.0,1000.0
3.0,1.0,1.0,7950.0
3.0,1.0,0.0,7800.0
3.0,2.0,1.0,2800.0
3.0,1.0,0.0,10600.0
3.0,1.0,0.0,8000.0
3.0,1.0,0.0,16124.44
0.0,1.0,1.0,7999.0
3.0,1.0,1.0,1100.0
3.0,1.0,1.0,8300.0
3.0,1.0,1.0,8621.83
3.0,2.0,0.0,17800.0
3.0,1.0,1.0,3000.0
0.0,0.0,0.0,17550.0
3.0,1.0,0.0,17500.0
0.0,0.0,1.0,10950.0
3.0,1.0,1.0,7000.0
3.0,1.0,0.0,6700.0
0.0,1.0,1.0,3300.0
0.0,1.0,1.0,14000.0
0.0,0.0,0.0,13500.0
3.0,1.0,1.0,6700.0
3.0,1.0,1.0,5800.0
2.0,2.0,0.0,12150.0
0.0,2.0,1.0,12800.0
3.0,0.0,1.0,8800.0
3.0,1.0,1.0,600.0
3.0,1.0,0.0,23800.0
3.0,1.0,1.0,24500.0
3.0,1.0,1.0,877.36
3.0,1.0,0.0,34000.0
3.0,2.0,0.0,9900.0
3.0,2.0,0.0,9450.0
3.0,0.0,0.0,10400.0
3.0,1.0,0.0,10500.0
3.0,1.0,1.0,3300.0
3.0,1.0,1.0,6165.23
3.0,1.0,1.0,8470.0
3.0,2.0,0.0,12100.0
3.0,1.0,1.0,4960.0
0.0,1.0,1.0,4500.0
3.0,2.0,1.0,6300.0
0.0,0.0,1.0,17200.0
3.0,2.0,1.0,6900.0
3.0,1.0,0.0,20500.0
3.0,1.0,1.0,10200.0
3.0,1.0,1.0,6000.0
0.0,1.0,1.0,5501.0
3.0,1.0,1.0,7200.0
3.0,1.0,1.0,4000.0
3.0,1.0,1.0,8800.0
3.0,2.0,1.0,300.0
0.0,1.0,1.0,4849.0
3.0,1.0,1.0,2500.0
3.0,1.0,1.0,6000.0
3.0,1.0,1.0,6000.0
3.0,1.0,1.0,2100.0
3.0,1.0,0.0,3800.0
0.0,1.0,1.0,15999.0
3.0,1.0,1.0,3650.0
0.0,2.0,1.0,5200.0
3.0,1.0,1.0,2500.0
3.0,1.0,1.0,12804.7
0.0,2.0,1.0,5400.0
3.0,1.0,1.0,5550.0
3.0,1.0,0.0,8300.0
3.0,0.0,0.0,6500.0
3.0,1.0,1.0,11500.0
3.0,1.0,1.0,3700.0
3.0,1.0,0.0,9300.0
3.0,1.0,0.0,20500.0
3.0,1.0,1.0,4600.0
3.0,1.0,1.0,6200.0
3.0,1.0,0.0,9400.0
3.0,1.0,1.0,8500.0
3.0,1.0,1.0,8650.0
3.0,1.0,1.0,3850.0
0.0,1.0,1.0,15500.0
3.0,1.0,0.0,6000.0
3.0,0.0,0.0,7500.0
3.0,1.0,1.0,3308.74
3.0,2.0,0.0,16100.0
3.0,1.0,0.0,14000.0
0.0,1.0,1.0,6800.0
3.0,1.0,0.0,8500.0
3.0,2.0,1.0,10150.0
3.0,1.0,1.0,1285.0
3.0,2.0,1.0,5500.0
3.0,2.0,0.0,11000.0
3.0,0.0,0.0,33000.0
3.0,1.0,1.0,6099.0
0.0,1.0,1.0,10700.0
3.0,0.0,1.0,9800.0
3.0,1.0,1.0,2300.0
3.0,1.0,1.0,3300.0
3.0,0.0,0.0,8100.0
3.0,2.0,1.0,12200.0
3.0,1.0,0.0,8000.0
3.0,1.0,1.0,2800.0
3.0,0.0,0.0,11600.0
3.0,1.0,1.0,1990.0
3.0,2.0,1.0,550.0
3.0,1.0,1.0,5000.0
3.0,2.0,1.0,9700.0
3.0,1.0,1.0,3450.0
3.0,1.0,1.0,7800.0
3.0,2.0,0.0,12000.0
3.0,1.0,1.0,11500.0
3.0,1.0,1.0,10600.0
3.0,0.0,1.0,4450.0
0.0,1.0,1.0,4800.0
0.0,1.0,1.0,5000.0
3.0,1.0,0.0,13999.0
3.0,2.0,1.0,6900.0
3.0,2.0,1.0,5750.0
0.0,0.0,1.0,13500.0
0.0,1.0,1.0,13350.0
0.0,0.0,1.0,7000.0
3.0,1.0,0.0,5800.0
3.0,1.0,1.0,9437.54
3.0,2.0,0.0,12100.0
3.0,1.0,1.0,9800.0
3.0,1.0,1.0,6200.0
3.0,1.0,1.0,6700.0
3.0,1.0,1.0,3300.0
3.0,1.0,0.0,12500.0
0.0,1.0,1.0,3400.0
0.0,1.0,1.0,3800.0
0.0,1.0,0.0,6400.0
3.0,0.0,0.0,7700.0
3.0,1.0,1.0,5100.0
3.0,1.0,0.0,11856.21
3.0,1.0,1.0,711.37
3.0,1.0,1.0,1000.0
3.0,2.0,1.0,600.0
3.0,2.0,1.0,6000.0
3.0,1.0,1.0,4900.0
0.0,1.0,1.0,6000.0
3.0,1.0,1.0,500.0
3.0,1.0,1.0,4500.0
3.0,1.0,1.0,3950.0
3.0,0.0,1.0,8300.0
3.0,0.0,0.0,7000.0
0.0,1.0,1.0,14550.0
3.0,2.0,1.0,7350.85
3.0,1.0,1.0,7900.0
0.0,0.0,1.0,4450.0
3.0,1.0,1.0,5700.0
3.0,1.0,0.0,7000.0
3.0,2.0,1.0,7500.0
3.0,1.0,1.0,4500.0
3.0,1.0,1.0,4000.0
3.0,1.0,1.0,4300.0
3.0,2.0,0.0,9200.0
3.0,1.0,1.0,6900.0
3.0,0.0,1.0,10500.0
3.0,0.0,1.0,11500.0
3.0,0.0,1.0,7000.0
3.0,1.0,1.0,700.0
3.0,1.0,1.0,3150.0
3.0,1.0,1.0,550.0
3.0,1.0,1.0,11950.0
3.0,2.0,1.0,4979.6
3.0,0.0,1.0,8500.0
3.0,1.0,0.0,18350.0
0.0,0.0,0.0,19000.0
3.0,1.0,1.0,2700.0
3.0,1.0,0.0,9000.0
0.0,1.0,1.0,6876.6
3.0,1.0,1.0,500.0
3.0,2.0,1.0,12000.0
3.0,1.0,1.0,10800.0
3.0,0.0,0.0,8800.0
3.0,1.0,0.0,9500.0
3.0,1.0,1.0,3500.0
3.0,1.0,1.0,4500.0
0.0,1.0,1.0,11700.0
3.0,1.0,1.0,900.0
3.0,1.0,1.0,3100.0
3.0,1.0,1.0,10433.45
3.0,0.0,1.0,7700.0
3.0,1.0,0.0,7000.0
3.0,1.0,1.0,2134.12
3.0,1.0,1.0,8100.0
3.0,0.0,1.0,8150.0
3.0,1.0,1.0,5150.0
3.0,0.0,1.0,4500.0
3.0,0.0,0.0,11200.0
3.0,1.0,0.0,10100.0
0.0,2.0,1.0,9800.0
3.0,1.0,1.0,13800.0
3.0,1.0,1.0,9100.0
0.0,1.0,1.0,14950.0
0.0,2.0,0.0,12500.0
0.0,1.0,1.0,8500.0
3.0,2.0,0.0,8150.0
3.0,1.0,1.0,4000.0
3.0,2.0,1.0,2800.0
3.0,1.0,1.0,6000.0
3.0,1.0,0.0,21000.0
0.0,1.0,1.0,3950.0
3.0,0.0,0.0,11400.0
3.0,1.0,1.0,10000.0
3.0,1.0,1.0,1600.0
3.0,1.0,0.0,8100.0
3.0,1.0,1.0,4800.0
0.0,1.0,1.0,16000.0
0.0,1.0,1.0,7000.0
3.0,1.0,1.0,7200.0
0.0,1.0,1.0,12200.0
3.0,2.0,1.0,9750.0
3.0,1.0,1.0,700.0
3.0,2.0,0.0,8900.0
3.0,1.0,1.0,7200.0
3.0,1.0,0.0,14000.0
3.0,2.0,1.0,6000.0
3.0,1.0,1.0,5500.0
3.0,1.0,0.0,14100.0
2.0,0.0,0.0,7800.0
3.0,2.0,1.0,8650.0
3.0,0.0,1.0,7300.0
3.0,1.0,1.0,400.0
3.0,1.0,1.0,3600.0
0.0,0.0,0.0,9750.0
3.0,2.0,1.0,6900.0
3.0,1.0,1.0,4500.0
3.0,1.0,1.0,5900.0
0.0,1.0,0.0,10500.0
3.0,1.0,1.0,9400.0
3.0,1.0,1.0,497.96
3.0,2.0,0.0,10900.0
3.0,1.0,0.0,8000.0
3.0,1.0,1.0,10300.0
3.0,2.0,1.0,7950.0
0.0,1.0,1.0,4100.0
3.0,2.0,0.0,7080.0
3.0,1.0,1.0,450.0
0.0,2.0,1.0,6815.0
0.0,1.0,1.0,3600.0
3.0,1.0,1.0,8500.0
3.0,2.0,1.0,3199.0
0.0,1.0,1.0,5000.0
3.0,1.0,1.0,9000.0
3.0,2.0,1.0,1000.0
0.0,0.0,1.0,6750.0
3.0,1.0,1.0,5500.0
0.0,1.0,1.0,4950.0
3.0,0.0,0.0,7100.0
3.0,1.0,0.0,11700.0
3.0,1.0,0.0,15100.0
3.0,1.0,0.0,18000.0
0.0,0.0,1.0,1500.0
3.0,1.0,1.0,3700.0
3.0,0.0,0.0,13500.0
3.0,1.0,0.0,8300.0
0.0,1.0,1.0,3450.0
3.0,0.0,1.0,5150.0
3.0,1.0,0.0,8100.0
3.0,1.0,1.0,10300.0
3.0,1.0,0.0,7950.0
3.0,1.0,1.0,5500.0
3.0,2.0,0.0,8000.0
3.0,0.0,1.0,5700.0
3.0,1.0,1.0,7600.0
0.0,1.0,1.0,4900.0
3.0,2.0,1.0,7400.0
3.0,1.0,1.0,11499.0
3.0,2.0,1.0,3950.0
3.0,0.0,1.0,8600.0
3.0,0.0,0.0,15300.0
3.0,2.0,1.0,4500.0
3.0,1.0,1.0,6500.0
0.0,0.0,1.0,3000.0
3.0,2.0,1.0,4500.0
3.0,1.0,1.0,8500.0
0.0,1.0,0.0,12700.0
0.0,1.0,1.0,4850.0
3.0,1.0,1.0,4500.0
3.0,1.0,1.0,2500.0
3.0,1.0,0.0,8700.0
2.0,1.0,1.0,860.0
3.0,1.0,0.0,15900.0
3.0,2.0,1.0,5600.0
0.0,1.0,1.0,4000.0
0.0,0.0,1.0,7777.0
3.0,2.0,1.0,9990.0
3.0,1.0,0.0,21500.0
0.0,1.0,1.0,4200.0
3.0,1.0,1.0,6220.0
3.0,2.0,1.0,6700.0
0.0,1.0,1.0,4850.0
3.0,1.0,0.0,7900.0
3.0,0.0,0.0,19999.0
3.0,2.0,0.0,8200.0
3.0,1.0,1.0,5000.0
3.0,2.0,1.0,5500.0
3.0,1.0,1.0,800.0
3.0,2.0,1.0,4500.0
3.0,1.0,1.0,8109.65
0.0,0.0,1.0,8500.0
3.0,1.0,1.0,26889.88
3.0,1.0,1.0,8600.0
0.0,1.0,1.0,5900.0
3.0,1.0,1.0,1650.0
3.0,1.0,1.0,5500.0
3.0,1.0,1.0,3250.0
0.0,1.0,1.0,10800.0
3.0,2.0,1.0,1300.0
3.0,1.0,1.0,3500.0
3.0,1.0,1.0,5000.0
3.0,1.0,0.0,12500.0
0.0,0.0,1.0,4300.0
3.0,0.0,0.0,5200.0
3.0,1.0,0.0,6750.0
0.0,0.0,0.0,6700.0
3.0,1.0,1.0,1690.0
3.0,1.0,0.0,3500.0
3.0,0.0,0.0,4100.0
3.0,1.0,1.0,1600.0
0.0,1.0,0.0,5000.0
3.0,1.0,0.0,1600.0
3.0,1.0,0.0,3100.0
3.0,1.0,0.0,4100.0
3.0,1.0,0.0,5600.0
3.0,0.0,0.0,15000.0
3.0,0.0,0.0,3800.0
3.0,1.0,1.0,600.0
3.0,0.0,0.0,7000.0
3.0,1.0,1.0,700.0
3.0,1.0,1.0,700.0
3.0,1.0,1.0,2500.0
3.0,1.0,1.0,2500.0
3.0,0.0,1.0,5800.0
3.0,0.0,0.0,5300.0
0.0,1.0,1.0,4300.0
3.0,1.0,0.0,5600.0
3.0,0.0,1.0,4300.0
3.0,2.0,0.0,6200.0
3.0,0.0,1.0,2500.0
0.0,1.0,1.0,3750.0
3.0,0.0,1.0,7000.0
0.0,1.0,1.0,4500.0
3.0,1.0,1.0,4300.0
0.0,1.0,1.0,7400.0
3.0,0.0,0.0,6000.0
0.0,1.0,1.0,4500.0
3.0,1.0,1.0,4300.0
0.0,1.0,1.0,4600.0
3.0,0.0,0.0,2000.0
3.0,0.0,0.0,3300.0
3.0,1.0,0.0,4990.0
3.0,0.0,0.0,11000.0
2.0,0.0,1.0,5950.0
3.0,2.0,1.0,700.0
3.0,1.0,1.0,3500.0
3.0,1.0,0.0,2999.0
0.0,0.0,1.0,2350.0
3.0,1.0,0.0,2600.0
0.0,1.0,1.0,5000.0
3.0,1.0,0.0,17500.0
0.0,1.0,1.0,3500.0
3.0,0.0,1.0,1470.17
3.0,0.0,1.0,6700.0
0.0,0.0,1.0,4800.0
3.0,0.0,0.0,5600.0
3.0,1.0,0.0,4999.0
3.0,1.0,0.0,4999.0
3.0,1.0,0.0,4000.0
3.0,1.0,0.0,2096.0
3.0,1.0,1.0,1650.0
0.0,1.0,1.0,4800.0
3.0,0.0,1.0,1450.0
0.0,1.0,1.0,4000.0
3.0,1.0,1.0,2200.0
3.0,1.0,1.0,1200.0
3.0,1.0,1.0,7500.0
3.0,1.0,0.0,2600.0
3.0,1.0,1.0,700.0
3.0,1.0,1.0,3000.0
3.0,1.0,0.0,6500.0
3.0,1.0,0.0,2513.52
0.0,1.0,1.0,3800.0
3.0,0.0,0.0,3450.0
0.0,0.0,1.0,1600.0
3.0,1.0,0.0,3000.0
3.0,1.0,1.0,4000.0
3.0,1.0,0.0,5500.0
3.0,1.0,0.0,3100.0
3.0,1.0,1.0,4500.0
3.0,0.0,0.0,2000.0
3.0,1.0,1.0,3000.0
3.0,1.0,1.0,1750.0
0.0,0.0,1.0,3100.0
2.0,1.0,1.0,403.11
3.0,1.0,1.0,1600.0
0.0,1.0,1.0,5500.0
